ctuniq,boroCT2000,ctrdlong,ctrdlat,popdens,povrate,unemp,busdens,subdens,subacc,intdens,landind,nonres,resid,ptrans,pwalk,propoa,propnonw,borocodenum,precpop,precinct,offpcap
BK000301,3000301,-73.996904,40.696723,39352.35833,0.172812438,0.046302251,0,0,0,109.398931,0.413267594,0.1170077,0.8829923,0.711742554,0.10578569,0.115369341,0.16223193,3,5036,84,0.043077435
BK002300,3002300,-73.983872,40.698919,24559.80274,0.573781438,0.241123039,54.31181499,0,0,81.46772249,0.80738367,0.280559615,0.719440385,0.702247191,0.096629214,0.07916851,0.889650597,3,4314,84,0.043077435
BK004300,3004300,-73.989813,40.688342,17619.17701,0.136425648,0.035690236,42.2667029,12.07620083,1,90.5715062,0.968223453,0.589129887,0.410870113,0.723463687,0.104050279,0.062714188,0.433173406,3,2942,84,0.043077435
BK000500,3000500,-73.992882,40.694637,33813.62359,0.071488505,0.059569378,5.576125262,27.88062631,1,105.94638,0.981519536,0.432028565,0.567971435,0.750257998,0.112745098,0.122031662,0.145448549,3,6154,84,0.043077435
BK001300,3001300,-73.987546,40.697461,8588.961195,0.307541241,0.034341783,64.09672533,6.747023719,1,165.3020811,0.49790187,0.854294415,0.145705585,0.586086957,0.19826087,0.112725845,0.375883739,3,2533,84,0.043077435
BK000302,3000302,-73.997168,40.699102,665.2631579,0.10443038,0,12.63157895,0,0,46.31578947,0.339621003,0.906318532,0.093681468,0.748917749,0.069264069,0,0.161392405,3,284,84,0.043077435
BK001100,3001100,-73.986393,40.692424,674.8515636,0,0,86.67818248,130.0172737,1,154.7824687,0.009961886,0.997503295,0.002496705,0.835820896,0.164179105,0,0.614678899,3,117,84,0.043077435
BK000100,3000100,-73.993664,40.700001,33766.86739,0.220912548,0.116206897,19.25866961,6.419556537,1,192.5866961,0.893329126,0.336697464,0.663302536,0.638596491,0.137231969,0.168250951,0.238593156,3,5260,84,0.043077435
BK002700,3002700,-73.982812,40.692427,4351.151648,0.247097844,0.078688525,21.64752064,50.51088149,1,230.9068868,0.066778011,0.983017078,0.016982923,0.775800712,0.035587189,0.066334992,0.834162521,3,621,84,0.043077435
BK000900,3000900,-73.991857,40.692036,13663.57303,0.133548983,0.039283253,44.01519153,37.72730703,1,94.31826756,0.647916721,0.796683029,0.203316971,0.675035868,0.154232425,0.080533824,0.276115969,3,2178,84,0.043077435
BK054300,3054300,-73.970538,40.704148,0,,,9.632092591,0,0,75.13032221,0.003235345,0.999190509,0.000809492,,,,,3,0,88,0.031192971
BK023100,3023100,-73.960788,40.685697,17552.14631,0.229249012,0.082295989,25.19145506,6.297863765,1,44.08504635,0.942192598,0.379784151,0.620215849,0.679447853,0.03297546,0.119842124,0.916756369,3,2774,88,0.031192971
BK003500,3003500,-73.975608,40.685919,11135.35133,0.186394558,0.025433526,15.15013787,37.87534467,1,113.626034,0.571537477,0.827285244,0.172714756,0.753101737,0.065756824,0.047619048,0.756462585,3,1477,88,0.031192971
BK003300,3003300,-73.977772,40.688474,14542.02753,0.198824682,0.04050834,35.78841887,53.6826283,1,89.47104717,0.520566568,0.846205658,0.153794342,0.74645538,0.050041701,0.037735849,0.653814602,3,2348,88,0.031192971
BK020100,3020100,-73.963088,40.683484,20771.12443,0.170644719,0.04813064,22.79410089,11.39705044,1,74.08082788,0.626108527,0.194266671,0.805733329,0.713270142,0.034123223,0.101783265,0.789849108,3,3632,88,0.031192971
BK019900,3019900,-73.966247,40.683733,16722.67267,0.197840584,0.037756802,63.30349277,21.10116426,1,79.12936596,0.89469895,0.662250617,0.337749383,0.634232122,0.086752638,0.120504732,0.780126183,3,2946,88,0.031192971
BK019700,3019700,-73.965914,40.687151,22080.4796,0.129219409,0.06174886,52.28211429,23.23649524,1,75.51860953,0.860532971,0.313273577,0.686726424,0.634495085,0.063002681,0.101289134,0.764535649,3,3577,88,0.031192971
BK003100,3003100,-73.979239,40.690649,9652.705948,0.170800451,0.099115044,28.04999912,0,0,59.60624814,0.84128713,0.699193919,0.300806081,0.53340185,0.284686537,0.203777697,0.808572466,3,2870,88,0.031192971
BK019500,3019500,-73.966913,40.692213,29364.12252,0.167604913,0.06316726,36.98252206,0,0,66.56853971,0.598587594,0.183214424,0.816785576,0.630626223,0.071428571,0.093450882,0.738790932,3,3821,88,0.031192971
BK019300,3019300,-73.961666,40.690976,19359.22236,0.220966579,0.396716304,29.7034482,3.712931025,1,51.98103435,0.980352453,0.429915145,0.570084855,0.559973492,0.149768058,0.157652474,0.724971231,3,5214,88,0.031192971
BK019100,3019100,-73.964433,40.695488,11065.046,0.282315623,0.271137026,28.25805254,0,0,96.88475155,0.9605386,0.599324468,0.400675532,0.514,0.276,0.070047428,0.622765414,3,2816,88,0.031192971
BK018900,3018900,-73.965714,40.69651,504.248052,0,0.25,47.57057094,0,0,47.57057094,0.146151374,0.96201965,0.037980351,0.416666667,0,0,0.490566038,3,38,88,0.031192971
BK018700,3018700,-73.970452,40.695527,15944.40406,0.2427337,0.070478723,73.93077615,0,0,61.60898013,0.844063522,0.302556035,0.697443965,0.387001477,0.125553914,0.055641422,0.624420402,3,1228,88,0.031192971
BK018502,3018502,-73.972772,40.696739,6336.019137,0.43494898,0.118181818,56.57159944,0,0,64.6532565,0.544514512,0.837448325,0.162551675,0.278985507,0.177536232,0.033163265,0.700255102,3,880,88,0.031192971
BK018501,3018501,-73.974256,40.694739,44156.0372,0.489095914,0.257738896,27.87042112,0,0,139.3521056,0.190268641,0.050074629,0.949925371,0.57116451,0.256007394,0.062907637,0.908478856,3,4803,88,0.031192971
BK018300,3018300,-73.971517,40.690369,18667.54617,0.135453475,0.078553616,43.97537379,0,0,87.95074758,0.867716228,0.318145819,0.681854181,0.619669876,0.083218707,0.05732234,0.664703573,3,2502,88,0.031192971
BK018100,3018100,-73.971836,40.686525,23660.86691,0.121419518,0.087207069,29.98842447,29.98842447,1,89.9652734,0.708819597,0.230194328,0.769805672,0.7527897,0.050214592,0.084157161,0.665652725,3,3895,88,0.031192971
BK002902,3002902,-73.976706,40.696844,9171.94161,0.252411576,0.138576779,43.06075873,0,0,43.06075873,0.312422699,0.085398595,0.914601405,0.560869565,0.126086957,0.082942097,0.973395931,3,653,88,0.031192971
BK017900,3017900,-73.971245,40.68355,20873.00336,0.218760249,0.084954604,42.44945483,12.12841567,1,97.02732532,0.669496276,0.212552734,0.787447266,0.689778413,0.087205147,0.127832655,0.894538059,3,3379,88,0.031192971
BK002901,3002901,-73.978676,40.695775,43870.88901,0.60888002,0.314210062,30.50826774,0,0,142.3719161,0.998061373,0.47798508,0.52201492,0.490223464,0.377094972,0.075336115,0.909133055,3,4300,88,0.031192971
BK050900,3050900,-73.950058,40.703127,11470.72533,0.571260306,0.057636888,40.53259834,20.26629917,1,101.3314959,0.998262378,0.520842399,0.479157601,0.540453074,0.190938511,0.007656066,0.340989399,3,1838,90,0.019750868
BK051300,3051300,-73.952355,40.710836,16434.39241,0.33131266,0.118312757,48.97916125,11.30288337,1,116.7964614,0.981839754,0.432620022,0.567379978,0.616982285,0.135003054,0.087116002,0.561898212,3,4362,90,0.019750868
BK055100,3055100,-73.962719,40.712995,22634.12279,0.275169353,0.137453875,52.47883791,0,0,104.9576758,0.990010323,0.450025815,0.549974185,0.662977311,0.122302158,0.054950151,0.554370508,3,4313,90,0.019750868
BK054900,3054900,-73.964603,40.710481,8848.595157,0.311772316,0.102781137,57.23541499,0,0,125.917913,0.932989333,0.629432093,0.370567907,0.572214581,0.144429161,0.043337646,0.483182406,3,1488,90,0.019750868
BK054700,3054700,-73.96625,40.708387,25090.06019,0.521997622,0.140101523,7.45840077,0,0,89.50080924,0.998982569,0.515948599,0.484051401,0.414868106,0.345323741,0.048454221,0.286563615,3,3364,90,0.019750868
BK054500,3054500,-73.966358,40.704077,47582.75194,0.579471913,0.143137255,36.88108922,0,0,110.6432677,0.651907003,0.205002967,0.794997033,0.426368543,0.202775636,0.088102312,0.325926883,3,7741,90,0.019750868
BK053900,3053900,-73.963297,40.701984,34521.8226,0.564629259,0.054842474,34.59100461,0,0,69.18200922,0.851003941,0.306999962,0.693000038,0.355670103,0.280927835,0.087675351,0.385270541,3,3992,90,0.019750868
BK053700,3053700,-73.960447,40.69985,12758.70616,0.525983487,0.014388489,55.76899244,0,0,136.3242037,0.955023012,0.606038894,0.393961106,0.197080292,0.537712895,0.017484216,0.057795046,3,1963,90,0.019750868
BK053500,3053500,-73.961034,40.705378,37389.00377,0.639284262,0.067763795,22.80744435,0,0,106.4347403,0.996433214,0.470138713,0.529861287,0.294426919,0.447949527,0.054290362,0.192354616,3,4880,90,0.019750868
BK053300,3053300,-73.956684,40.704291,37914.54429,0.650232813,0.052514793,10.38470126,0,0,83.07761007,0.759111801,0.254598187,0.745401813,0.234509804,0.43372549,0.075732676,0.115173925,3,7560,90,0.019750868
BK053100,3053100,-73.952895,40.700799,16218.75541,0.466844512,0.166158537,30.90464064,0,0,105.0757782,0.887697445,0.332442133,0.667557867,0.447852761,0.355828221,0.032012195,0.15625,3,2582,90,0.019750868
BK052500,3052500,-73.95994,40.708485,27635.61924,0.594050992,0.135,148.4525772,46.87976123,1,109.3861095,0.995004246,0.464659676,0.535340324,0.459940653,0.370919881,0.119592875,0.342945999,3,3537,90,0.019750868
BK051100,3051100,-73.947152,40.707725,24424.42442,0.249678581,0.165962583,62.56256256,6.256256256,1,56.30630631,0.809639532,0.281848408,0.718151592,0.625482626,0.114285714,0.140625,0.702868853,3,3730,90,0.019750868
BK050700,3050700,-73.946529,40.701013,3931.989054,0.46685879,0.050561798,33.99414168,11.33138056,1,147.3079473,0.924721225,0.637184889,0.362815111,0.66025641,0.224358974,0.03314121,0.642651297,3,728,90,0.019750868
BK050300,3050300,-73.947834,40.712131,20936.00853,0.169951655,0.092424242,38.92898574,7.785797149,1,77.85797149,0.862419982,0.314541097,0.685458903,0.623478261,0.125217391,0.123094087,0.325771662,3,2735,90,0.019750868
BK049500,3049500,-73.942684,40.711798,20864.92705,0.259964093,0.066192171,52.29305025,14.9408715,1,97.11566476,0.979749725,0.42884827,0.57115173,0.723921569,0.059607843,0.10669531,0.41962048,3,2727,90,0.019750868
BK049300,3049300,-73.940312,40.707633,33164.22357,0.385628586,0.180021179,34.54156862,8.635392155,1,99.30700978,0.60693207,0.186524351,0.813475649,0.596292948,0.159132007,0.082150762,0.721260253,3,7681,90,0.019750868
BK049100,3049100,-73.943025,40.703043,26317.31354,0.328993215,0.100492611,48.26208241,14.47862472,1,144.7862472,0.992118938,0.455612328,0.544387672,0.711173184,0.105027933,0.195305337,0.74912892,3,5453,90,0.019750868
BK052300,3052300,-73.958217,40.711306,40322.92121,0.297074794,0.14007954,7.038387365,0,0,126.6909726,0.903447591,0.344635582,0.655364418,0.661081081,0.14,0.07208937,0.732588584,3,5729,90,0.019750868
BK048900,3048900,-73.938723,40.702342,40675.90813,0.535606821,0.286073826,10.11838511,0,0,60.71031063,0.095649169,0.024513189,0.975486811,0.594627595,0.126984127,0.111940299,0.77761194,3,4020,90,0.019750868
BK048700,3048700,-73.936028,40.703688,3352.54302,0.082758621,0.067307692,5.780246585,5.780246585,1,98.26419195,0.297336388,0.919125164,0.080874836,0.610108303,0.220216607,0.09137931,0.644827586,3,661,90,0.019750868
BK048300,3048300,-73.935548,40.70948,2454.987904,0.203356367,0.024482109,16.73312106,2.390445866,1,54.98025492,0.132700629,0.965644546,0.034355455,0.581300813,0.032520325,0.040895813,0.684518014,3,952,90,0.019750868
BK052900,3052900,-73.955407,40.706044,24724.91836,0.513686131,0.16374269,16.91942406,22.55923208,1,118.4359684,0.83997968,0.700012699,0.299987301,0.30880579,0.427020507,0.072764599,0.19890511,3,4295,90,0.019750868
BK048100,3048100,-73.937536,40.713297,18080.06888,0.338288615,0.11402027,6.52239137,6.52239137,1,104.3582619,0.986969677,0.44292478,0.55707522,0.705708661,0.088582677,0.125541126,0.41017316,3,2772,90,0.019750868
BK052700,3052700,-73.953709,40.708077,37427.15925,0.418353202,0.177724166,56.57534035,15.42963828,1,118.2938935,0.905781019,0.346524447,0.653475553,0.581005587,0.203656679,0.048921259,0.700975677,3,7277,90,0.019750868
BK046500,3046500,-73.938594,40.716135,18180.00353,0.565878378,0.461139896,15.35473271,0,0,84.45102992,0.614595928,0.189595396,0.810404604,0.648910412,0.089588378,0.070523649,0.853040541,3,2341,90,0.019750868
BK045500,3045500,-73.92933,40.71735,15.8151525,0,0,8.434747999,0,0,46.39111399,0,1,0,0.608695652,0,0,0.466666667,3,55,90,0.019750868
BK045300,3045300,-73.929018,40.706031,5103.190903,0.457846154,0.242962963,37.56950358,9.392375895,1,118.9700947,0.346134575,0.904309728,0.095690272,0.505219207,0.288100209,0.040490798,0.606748466,3,1616,90,0.019750868
BK050500,3050500,-73.943838,40.708031,24392.64571,0.320947631,0.158446363,34.75561014,0,0,86.88902534,0.997961011,0.477422415,0.522577585,0.633655994,0.128816083,0.148420803,0.671336975,3,4211,90,0.019750868
BK055700,3055700,-73.958638,40.721646,7493.22042,0.171428571,0.081151833,23.78800133,0,0,89.205005,0.588923835,0.820576109,0.179423892,0.592592593,0.103988604,0.08968254,0.135714286,3,1151,94,0.018013815
BK055500,3055500,-73.961515,40.716917,5342.820506,0.16,0.105519481,25.14268474,0,0,81.71372539,0.702084684,0.772908096,0.227091904,0.780487805,0.041275797,0.061176471,0.136470588,3,868,94,0.018013815
BK055300,3055300,-73.959505,40.716641,16388.3914,0.165295731,0.066577001,44.93487653,12.83853615,1,121.9660934,0.999999801,0.500223189,0.499776811,0.686318972,0.084656085,0.122600862,0.325107716,3,2583,94,0.018013815
BK055900,3055900,-73.956621,40.725941,2127.277853,0.15060241,0.038461539,25.62985365,0,0,102.5194146,0.171984547,0.954976772,0.045023228,0.67,0.13,0,0.325301205,3,160,94,0.018013815
BK051900,3051900,-73.954405,40.715377,10690.43131,0.191715166,0.026795284,18.2992662,7.31970648,1,128.0948634,0.872962644,0.678211501,0.321788499,0.687147689,0.095828636,0.086614173,0.241013352,3,3043,94,0.018013815
BK051700,3051700,-73.954585,40.719144,7670.242611,0.102054795,0.039956804,31.52154498,0,0,68.29668078,0.972159277,0.583427698,0.416572302,0.68618267,0.097189696,0.14520548,0.190410959,3,1514,94,0.018013815
BK051500,3051500,-73.950858,40.718366,4801.056557,0.237880496,0.055276382,27.06345297,0,0,86.60304951,0.989411336,0.551450617,0.448549383,0.72826087,0.038043478,0.163472379,0.254791432,3,877,94,0.018013815
BK050100,3050100,-73.948432,40.715725,15252.82911,0.137866266,0.052591463,40.10886693,11.45967626,1,171.895144,0.800689858,0.276779178,0.723220822,0.643442623,0.102459016,0.175807663,0.221262209,3,2646,94,0.018013815
BK049900,3049900,-73.945857,40.721121,11403.07387,0.197183099,0.111395647,34.9144944,0,0,174.572472,0.99184394,0.545155454,0.454844546,0.494640123,0.120980092,0.14329455,0.080220453,3,1649,94,0.018013815
BK049700,3049700,-73.9434,40.716195,13302.50418,0.159498208,0.055790364,41.60747508,23.77570005,1,101.0467252,0.943975257,0.381652267,0.618347733,0.664246824,0.058983666,0.167113494,0.18945487,3,2228,94,0.018013815
BK056500,3056500,-73.955635,40.730097,21247.95579,0.176569038,0.056135122,59.03849901,17.7115497,1,82.65389861,0.999994475,0.501175244,0.498824756,0.630446477,0.118343195,0.088913587,0.275354265,3,3530,94,0.018013815
BK056300,3056300,-73.956328,40.734307,21750.22614,0.256571296,0.116567233,30.32094723,0,0,60.64189445,0.988317686,0.554042376,0.445957624,0.561181435,0.114451477,0.117565056,0.444702602,3,4307,94,0.018013815
BK047700,3047700,-73.942686,40.719338,10136.09013,0.243913236,0.092376682,22.43490512,0,0,170.5052789,0.961172627,0.401476687,0.598523314,0.654508612,0.058763931,0.183266932,0.228862329,3,2276,94,0.018013815
BK047300,3047300,-73.938665,40.720831,4116.444836,0.089473684,0.129824561,21.66549914,0,0,108.3274957,0.602948363,0.815060168,0.184939833,0.451882845,0.20083682,0.168421053,0.161403509,3,704,94,0.018013815
BK059300,3059300,-73.937785,40.724914,13418.65781,0.184813178,0.057452123,21.56473734,0,0,80.86776503,0.946476728,0.615675486,0.384324514,0.584990958,0.160036166,0.089594215,0.228204098,3,2488,94,0.018013815
BK056900,3056900,-73.9522,40.723984,13565.22554,0.079008074,0.080156403,70.2861427,31.23828564,1,78.09571411,0.898315204,0.659440268,0.340559733,0.601069519,0.099465241,0.11974669,0.195164076,3,1664,94,0.018013815
BK056700,3056700,-73.954775,40.726658,20622.56133,0.167838066,0.082582583,23.19096016,11.59548008,1,92.76384066,0.996266891,0.530549589,0.469450411,0.564825254,0.133032695,0.099240933,0.152937869,3,3568,94,0.018013815
BK057700,3057700,-73.960535,40.722814,219.245446,0.196319018,0,1.345064086,0,0,32.28153805,0.385851521,0.89183813,0.10816187,0.571428571,0.131868132,0,0.190184049,3,190,94,0.018013815
BK059100,3059100,-73.942154,40.722355,22046.36283,0.127873563,0.031965649,10.55860289,0,0,68.63091876,0.536981188,0.159772572,0.840227429,0.592092092,0.144644645,0.120689655,0.102729885,3,4277,94,0.018013815
BK058900,3058900,-73.942289,40.729034,4008.724872,0.092970522,0.041797283,6.802134963,0,0,34.01067482,0.739976158,0.754962665,0.245037335,0.548314607,0.085393258,0.084841629,0.051470588,3,1774,94,0.018013815
BK057900,3057900,-73.950715,40.73411,2123.483516,0.258333333,0.14992272,11.79713064,0,0,67.8335012,0.257560516,0.930824641,0.069175359,0.48411215,0.151401869,0.100694444,0.458333333,3,1362,94,0.018013815
BK057500,3057500,-73.952898,40.731823,27156.19423,0.217522659,0.072908037,54.2472917,10.84945834,1,103.0698542,0.892296653,0.335909059,0.664090941,0.601465873,0.137883646,0.112864563,0.244906113,3,5006,94,0.018013815
BK057300,3057300,-73.948806,40.728624,16564.08774,0.160313502,0.027510316,0,0,0,100.3168833,0.998434055,0.480213989,0.519786011,0.575513197,0.123900293,0.118988244,0.070894193,3,2787,94,0.018013815
BK057100,3057100,-73.947903,40.725333,29291.42752,0.151263823,0.062701541,23.05050365,0,0,69.15151096,0.64186722,0.20077902,0.79922098,0.581233036,0.159364095,0.129451112,0.077906748,3,5083,94,0.018013815
QN096200,4096200,-73.799848,40.5952,6420.228252,0.111611785,0.140202703,0,10.30203506,1,84.47668753,0.490773495,0.143199459,0.856800541,0.31736527,0.058882236,0.151476252,0.834403081,4,3116,100,0.012045705
QN095200,4095200,-73.8007,40.590183,2403.137797,0.45212766,0.275757576,0,0,0,172.7414061,0.801771595,0.277385757,0.722614243,0.439252336,0.299065421,0.101479915,0.817124736,4,917,100,0.012045705
QN094203,4094203,-73.811298,40.584639,10827.17121,0.143833087,0.074559607,0,0,0,81.58684422,0.392976784,0.110441527,0.889558473,0.353568119,0.042632067,0.156772652,0.411321448,4,5441,100,0.012045705
QN094201,4094201,-73.820429,40.584423,6610.054187,0.241877256,0.226682409,0,10.15369307,1,162.4590891,0.984707301,0.561831827,0.438168173,0.422900763,0.087022901,0.113159242,0.595494112,4,1967,100,0.012045705
QN093800,4093800,-73.830542,40.58119,6157.15555,0.168129457,0.088805167,0,8.50240122,1,103.4458815,0.941715196,0.37928877,0.62071123,0.367011564,0.079732197,0.292289989,0.168239356,4,4345,100,0.012045705
QN093400,4093400,-73.843263,40.57789,8366.304468,0.144462685,0.166100049,0,0,0,72.89746285,0.460676949,0.132806914,0.867193087,0.263501484,0.058456973,0.173885592,0.084227807,4,7919,100,0.012045705
QN092800,4092800,-73.853063,40.57434,4243.780518,0.045639535,0.014223871,0,0,0,67.851142,0.352515202,0.0976678,0.9023322,0.154929578,0.045454546,0.175872093,0.029941861,4,3440,100,0.012045705
QN092200,4092200,-73.860614,40.57179,3275.070086,0.035646388,0.035532995,0,0,0,104.2916805,0.051203923,0.01296918,0.98703082,0.037115589,0.023329799,0.23526616,0.023288973,4,2206,100,0.012045705
