"","CTLabel","BoroCode","BoroName","CT2000","BoroCT2000","CDEligibil","NTACode","NTANAme","PUMA","Shape_Leng","Shape_Area","id","Name","popdens","povrate","unemp","busdens","subdens","subacc","intdens","landind","nonres","resid","ptrans","pwalk","propoa","propnonw","offpcap","avg_er_charges_tot","avg_charges_tot","avgChronCond","ctrdlong","ctrdlat"
"1413","442","2","Bronx","044200","2044200","E","BX62","Woodlawn-Wakefield","3702",7344.4473155,2614475.66299,"1412",NA,15309.24186,0.162169312,0.101984565,12.06719012,4.022396705,1,108.604711,0.300269512,0.081750527,0.918249474,0.604519774,0.021971124,0.092222806,0.882553862,0.020663587,1937.14983870968,67272.8665822785,4.94642857142857,-73.845528,40.903555
"1414","680","4","Queens","068000","4068000","I","QN03","Springfield Gardens South-Brookville","4105",14993.4953713,8261577.09734,"1413",NA,5567.561912,0.030473512,0.047406082,9.04244394,0,0,90.4244394,0.287770052,0.078031415,0.921968585,0.392578125,0,0.101160093,0.941067285,0.015189288,2467.58985294118,59298.1278991597,5.13095238095238,-73.750513,40.663288
"1415","638","4","Queens","063800","4063800","I","QN05","Rosedale","4105",12148.7597031,7484613.93555,"1414",NA,5415.129321,0.084007305,0.06446281,15.53231357,0,0,107.3141665,0.758481369,0.254277275,0.745722725,0.361557478,0.025957973,0.091003911,0.837548892,0.015189288,2310.62766666667,41405.9485271318,5.03296703296703,-73.732906,40.668323
"1416","650","4","Queens","065000","4065000","I","QN66","Laurelton","4105",9259.52138931,4304578.29672,"1415",NA,7586.580249,0.065915866,0.108075288,2.506303353,0,0,162.9097179,0.048598371,0.012300905,0.987699095,0.422623178,0.009715475,0.099768748,0.971589032,0.015189288,2897.77275862069,54862.0240701754,4.78571428571429,-73.74461,40.667438
"1417","411","3","Brooklyn","041100","3041100","E","BK78","Bushwick South","4002",4993.73305436,1457909.7913,"1416",NA,21448.6269,0.364759887,0.166500499,37.53697392,0,0,37.53697392,0.467247603,0.135050553,0.864949448,0.563204005,0.13767209,0.081904095,0.914245712,0.024463865,1890.92588235294,53658.1834074074,5.04166666666667,-73.906456,40.688498
"1418","610.01","3","Brooklyn","061001","3061001","E","BK19","Brighton Beach","4018",8142.13002788,3285963.31597,"1417",NA,27928.21737,0.257969651,0.060006001,42.61847937,0,0,131.1337827,0.777049006,0.263911566,0.736088434,0.607247796,0.107737512,0.249794577,0.240403803,0.021604714,1506.62098108747,40191.5138904899,7.50583333333333,-73.956057,40.580947
"1419","606","3","Brooklyn","060600","3060600","E","BK17","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","4016",7668.708547,1950237.90735,"1418",NA,13654.50559,0.236722931,0.08097561,39.35016021,11.24290292,1,151.7791894,0.998225738,0.478939004,0.521060996,0.546436285,0.105831534,0.25648415,0.263071223,0.022735344,1420.14952606635,40127.4667232376,6.90188679245283,-73.955437,40.586443
"1420","608","3","Brooklyn","060800","3060800","I","BK17","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","4016",17845.9944693,4309013.77244,"1419",NA,10123.37188,0.215829282,0.122128852,34.92670765,0,0,214.9335855,0.978851529,0.427287431,0.572712569,0.458251151,0.059171598,0.126061571,0.225583864,0.022735344,1482.38252336449,45493.8340189445,7.03112840466926,-73.950192,40.583803
"1421","582","3","Brooklyn","058200","3058200","E","BK25","Homecrest","4016",5388.12310653,1738266.70848,"1420",NA,18916.80146,0.299599198,0.084983498,31.5911848,0,0,44.22765871,0.797213669,0.274840983,0.725159017,0.545040946,0.135577798,0.127254509,0.379425518,0.022735344,1750.06113043478,31400.7329761905,6.40804597701149,-73.959434,40.597357
"1422","554","3","Brooklyn","055400","3055400","E","BK25","Homecrest","4016",5578.36470051,1821785.75753,"1421",NA,25956.5573,0.226326865,0.058718861,42.41267533,0,0,54.53058257,0.999838022,0.506363528,0.493636472,0.636010363,0.102979275,0.163165266,0.237161531,0.022735344,1452.19580357143,41821.1298463357,7.04794520547945,-73.960615,40.607695
"1423","556","3","Brooklyn","055600","3055600","E","BK25","Homecrest","4016",5871.35762772,2079990.38788,"1422",NA,20387.59897,0.176115486,0.032751092,10.66297017,0,0,42.65188068,0.487817836,0.142165484,0.857834516,0.538520214,0.038138825,0.156903766,0.145658996,0.022735344,1428.5070212766,37744.6266389351,6.35545023696682,-73.959333,40.601902
"1424","492","3","Brooklyn","049200","3049200","E","BK41","Kensington-Ocean Parkway","4014",8133.97257704,1780102.2812,"1423",NA,19419.16613,0.284817693,0.092391304,29.01847897,0,0,63.84065373,0.946963576,0.384851809,0.615148191,0.526974199,0.068021892,0.108188882,0.606694561,0.012508169,2251.53243243243,49412.303038961,7,-73.970274,40.640104
"1425","524","3","Brooklyn","052400","3052400","I","BK42","Flatbush","4015",7199.95226894,2361506.16555,"1424",NA,11568.28984,0.172069825,0.01863354,19.18456027,0,0,124.6996417,0.632855115,0.197037591,0.802962409,0.481758653,0.010289991,0.084577114,0.643864013,0.026666265,1766.88183673469,31312.597030303,5.56140350877193,-73.969136,40.643989
"1426","217","3","Brooklyn","021700","3021700","E","BK61","Crown Heights North","4006",4576.3635588,1281458.05901,"1425",NA,31680.736,0.179500657,0.092761394,65.95000989,0,0,57.70625866,0.994834413,0.46406399,0.535936011,0.664067187,0.134373125,0.056726516,0.941972417,0.028590148,2292.59907894737,63869.8702139037,5.39393939393939,-73.957681,40.671809
"1427","343","3","Brooklyn","034300","3034300","E","BK61","Crown Heights North","4006",5689.14543644,1745188.91852,"1426",NA,33350.72268,0.376418077,0.204631126,12.27483352,0,0,61.37416761,0.906600657,0.347193469,0.652806531,0.657163743,0.059210526,0.099190283,0.977732794,0.028590148,2047.65345132743,53974.1236666667,5.30769230769231,-73.939072,40.672038
"1428","345","3","Brooklyn","034500","3034500","E","BK61","Crown Heights North","4006",5684.442882,1759912.73671,"1427",NA,15110.21533,0.189232624,0.129230769,6.070797642,0,0,30.35398821,0.535240483,0.159133635,0.840866366,0.654261705,0.075630252,0.13017276,0.97830454,0.028590148,1649.27,37618.6191666667,5.18181818181818,-73.934478,40.67273
"1429","347","3","Brooklyn","034700","3034700","E","BK61","Crown Heights North","4006",5032.96721319,1505056.58042,"1428",NA,22489.56226,0.459206708,0.265977444,28.69481628,0,0,28.69481628,0.982880224,0.434578718,0.565421282,0.764546685,0.039242219,0.072408294,0.989473684,0.028590148,2310.89780487805,43622.9264347826,5.41463414634146,-73.928177,40.672377
"1430","834","3","Brooklyn","083400","3083400","I","BK91","East Flatbush-Farragut","4010",4991.01598305,1355748.28131,"1429",NA,16467.39645,0.073182475,0.083333333,15.77336825,0,0,39.43342061,0.429723639,0.122416777,0.877583223,0.56056338,0,0.09243295,0.970785441,0.023659578,1293.00447368421,49738.5676223776,5.05882352941176,-73.937878,40.640108
"1431","854","3","Brooklyn","085400","3085400","I","BK91","East Flatbush-Farragut","4010",7324.94824868,1385790.01591,"1430",NA,16846.39615,0.099143758,0.109565217,7.411524921,0,0,118.5843987,0.18494075,0.048596841,0.95140316,0.582104228,0.012782694,0.08974923,0.94808623,0.023659578,1550.05095238095,25201.9245454545,4.32258064516129,-73.942063,40.643837
"1432","788","4","Queens","078800","4078800","I","QN76","Baisley Park","4112",6645.69676063,2072923.10328,"1431",NA,8821.509122,0.119311193,0.140221402,0,0,0,75.72110834,0.726353615,0.238443895,0.761556105,0.418290855,0.008995502,0.090128755,0.987737584,0.027190648,1923.00325,35291.5395901639,4.93023255813953,-73.790016,40.669588
"1433","706","3","Brooklyn","070600","3070600","I","BK45","Georgetown-Marine Park-Bergen Beach-Mill Basin","4009",29976.5913156,15028216.0139,"1432",NA,1945.209711,0.038538206,0.048812665,0,0,0,18.74122313,0.485774836,0.141452526,0.858547474,0.219928826,0.027758007,0.156478405,0.015946844,0.019976862,1206.37690265487,32055.4818410042,5.50617283950617,-73.902009,40.616159
"1434","918","4","Queens","091800","4091800","I","QN99","park-cemetery-etc-Queens","4114",20928.2336835,12096905.2034,"1433",NA,0,NA,NA,0,0,0,20.48093794,0.267039258,0.928065632,0.071934368,NA,NA,NA,NA,0.012045705,NA,NA,NA,-73.874312,40.569415
"1435","16","1","Manhattan","001600","1001600","E","MN27","Chinatown","3809",6391.78837422,2233319.60179,"1434",NA,46118.95404,0.277194456,0.087224851,28.8303526,0,0,153.7618805,0.953086047,0.608298146,0.391701855,0.435843794,0.394467689,0.157011878,0.934778079,0.027497567,1197.70252808989,24794.2522382094,5.16937354988399,-73.992755,40.716268
"1436","315","1","Manhattan","031500","1031500","E","MN99","park-cemetery-etc-Manhattan","3806",35222.5110978,11348939.2737,"1435",NA,44.49823011,0.25,0,24.43040084,0,0,41.00817284,0,1,0,0.451612903,0,0,0,0.01424055,NA,NA,NA,-73.975399,40.798035
"1437","462.01","3","Brooklyn","046201","3046201","E","BK42","Flatbush","4015",4984.09915252,1381203.81033,"1436",NA,19569.1459,0.20291616,0.068933824,23.77782005,7.925940017,1,87.18534018,0.565439816,0.170394105,0.829605895,0.463709677,0.10483871,0.219522074,0.177399757,0.012508169,1761.50897297297,37621.5641609195,6.97324414715719,-73.97373,40.62648
"1438","462.02","3","Brooklyn","046202","3046202","I","BK46","Ocean Parkway South","4014",7378.23686621,1866093.60628,"1437",NA,8558.519166,0.258855586,0.030794165,23.32021571,23.32021571,1,99.11091678,0.83219112,0.295177589,0.704822411,0.398305085,0.071186441,0.138964578,0.172343324,0.012508169,1932.56730769231,49335.4668487395,5.91463414634146,-73.974319,40.624701
"1439","446","2","Bronx","044600","2044600","I","BX62","Woodlawn-Wakefield","3702",5598.59912461,1805166.72791,"1438",NA,5776.28695,0.071278826,0.05942623,30.27404062,0,0,48.43846499,0.628932374,0.195423398,0.804576602,0.360619469,0.017699115,0.090146751,0.926624738,0.020663587,1230.18861111111,33279.1249367089,5.57142857142857,-73.841604,40.901213
"1440","448","2","Bronx","044800","2044800","I","BX62","Woodlawn-Wakefield","3702",5439.25868465,1817406.85848,"1439",NA,11053.74885,0.094318182,0.039387309,6.280539122,0,0,87.9275477,0.02252719,0.005663877,0.994336123,0.478773585,0,0.088636364,0.942613636,0.020663587,1657.655,39643.2994059406,4.19444444444444,-73.841625,40.896586
"1441","291.03","5","Staten Island","029103","5029103","I","SI05","New Springville-Bloomfield-Travis","3902",21672.9973606,26979448.1136,"1440",NA,3046.042538,0.058225508,0.051220807,12.46729848,0,0,39.41275003,0.788671522,0.270147614,0.729852387,0.302969732,0.007424329,0.108265118,0.074729337,NA,1602.59921296296,39807.5642594859,5.3169014084507,-74.167454,40.604489
"1442","702.03","3","Brooklyn","070203","3070203","I","BK99","park-cemetery-etc-Brooklyn","4009",130643.720976,64838909.4392,"1441",NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.854316,40.623491
"1443","342","2","Bronx","034200","2034200","E","BX31","Allerton-Pelham Gardens","3704",5818.46811868,1687802.67059,"1442",NA,10543.84383,0.169787765,0.068214804,39.4900518,0,0,92.1434542,0.916928323,0.355889212,0.644110788,0.473429952,0.01610306,0.0917603,0.783395755,0.022355939,1486.86473684211,40826.8493939394,4.29166666666667,-73.859904,40.867578
"1444","344","2","Bronx","034400","2034400","I","BX31","Allerton-Pelham Gardens","3704",5823.58136039,1690333.11451,"1443",NA,9880.820309,0.112278398,0.056774194,12.97546987,0,0,77.85281925,0.750582849,0.250291594,0.749708406,0.474462366,0.040322581,0.196979645,0.653972423,0.022355939,2029.8809375,80429.7660576923,4.61111111111111,-73.856779,40.868696
"1445","1028","3","Brooklyn","102800","3102800","I","BK50","Canarsie","4009",5967.3611177,1660819.69199,"1444",NA,11641.57648,0.221064815,0.213058419,20.15275791,0,0,141.0693053,0.999965693,0.502928596,0.497071405,0.391432792,0.045790251,0.055395268,0.822273514,0.02600929,1667.8925,29269.4917647059,4.04,-73.889636,40.630302
"1446","70","3","Brooklyn","007000","3007000","I","BK31","Bay Ridge","4013",7291.94885357,1640456.21527,"1445",NA,16946.79725,0.11995296,0.058599696,33.08628904,0,0,79.4070937,0.827838625,0.292538332,0.707461668,0.551248923,0.103359173,0.184303007,0.386177275,0.014589612,2129.46514563107,43155.322367688,5.79838709677419,-74.02376,40.637415
"1447","72","3","Brooklyn","007200","3007200","E","BK32","Sunset Park West","4012",3565.132214,599111.027089,"1446",NA,31531.45654,0.245464248,0.107806691,33.29615263,16.64807632,1,133.1846105,0.65959948,0.208280734,0.791719266,0.616176471,0.102941177,0.061774023,0.680570222,0.015888098,1703.37869565217,25293.852962963,5.15789473684211,-74.020593,40.639663
"1448","506","3","Brooklyn","050600","3050600","E","BK42","Flatbush","4015",6694.99723163,1772610.79036,"1447",NA,35576.69086,0.328111981,0.128903123,51.75209596,5.750232884,1,57.50232884,0.804395938,0.27886426,0.72113574,0.675107501,0.078356426,0.07063197,0.884758364,0.026666265,2664.11918367347,59695.3131666667,5.4140625,-73.966052,40.648872
"1449","512","3","Brooklyn","051200","3051200","E","BK42","Flatbush","4015",5529.23628696,1508347.02202,"1448",NA,47928.96106,0.243574766,0.138872404,6.975543744,0,0,48.82880621,0.256221643,0.068787072,0.931212928,0.691897655,0.051528074,0.047300247,0.902779799,0.026666265,2069.229,47096.9831168831,5.04878048780488,-73.962459,40.645519
"1450","325","3","Brooklyn","032500","3032500","E","BK63","Crown Heights South","4011",6293.89357905,1812075.1531,"1449",NA,39209.31908,0.285047433,0.138888889,17.71238627,11.80825751,1,53.13715882,0.798984637,0.275826316,0.724173684,0.688069217,0.065573771,0.086282186,0.995783768,0.030493247,2209.13122807018,59189.7822766571,5.08333333333333,-73.957306,40.666992
"1451","259.01","3","Brooklyn","025901","3025901","E","BK75","Bedford","4003",4269.1186322,863635.766948,"1450",NA,24272.39583,0.45536186,0.369458128,25.23118069,0,0,50.46236139,0.986160514,0.441179328,0.558820672,0.606469003,0.018867925,0.045218295,0.840956341,0.030098668,NA,NA,NA,-73.944433,40.695207
"1452","259.02","3","Brooklyn","025902","3025902","E","BK75","Bedford","4003",3211.23583863,642013.920267,"1451",NA,62394.78115,0.543277553,0.386875612,0,0,0,70.14590348,0,0,1,0.67120954,0.080068143,0.07925801,0.873243395,0.030098668,2030.46764705882,64660.1995121951,5.12068965517241,-73.944681,40.696663
"1453","944.01","3","Brooklyn","094401","3094401","I","BK58","Flatlands","4009",10173.1622005,3639720.21872,"1452",NA,9979.529968,0.084979617,0.058375635,15.57841082,0,0,96.58614705,0.977190088,0.424485247,0.575514753,0.486392184,0.011165387,0.080861692,0.974711208,0.019976862,1747.29822222222,40809.3348571429,5.06382978723404,-73.923887,40.638642
"1454","31","1","Manhattan","003100","1003100","I","MN24","SoHo-TriBeCa-Civic Center-Little Italy","3810",7777.76901904,2209128.48248,"1453",NA,8209.264671,0.139966273,0.584179971,19.7456757,69.10986494,1,157.9654056,0.179607904,0.952877493,0.047122507,0.62745098,0.221568628,0.025255562,0.503908599,0.027497567,NA,22043.1608695652,4.72,-74.003274,40.716816
"1455","28","1","Manhattan","002800","1002800","E","MN28","Lower East Side","3809",5627.62298152,1973610.26653,"1454",NA,37634.68113,0.280114148,0.090386458,61.95472799,0,0,84.48371999,0.713419005,0.232333699,0.767666301,0.607850198,0.170327692,0.094732116,0.568243041,0.029335479,1552.13129310345,58423.0916968698,5.44600938967136,-73.976341,40.726981
"1456","981","4","Queens","098100","4098100","I","QN49","Whitestone","4103",19933.7802147,7067781.32441,"1455",NA,3024.116371,0.112869198,0.037934668,19.13997703,0,0,71.77491387,0.957060832,0.396391159,0.603608841,0.200453001,0.02378256,0.179852321,0.173523207,0.016660511,1720.55189655172,33568.0135271318,5.22222222222222,-73.815502,40.792455
"1457","987","4","Queens","098700","4098700","I","QN49","Whitestone","4103",19312.6876129,7160561.60666,"1456",NA,4120.538779,0.065875144,0.020572451,23.67218755,0,0,64.7039793,0.999924555,0.495657036,0.504342964,0.222222222,0.026590693,0.145538108,0.160091919,0.016660511,1850.27904109589,30646.8508761329,5.48695652173913,-73.808736,40.791686
"1458","566","4","Queens","056600","4056600","I","QN34","Queens Village","4105",5710.00292794,2097114.28669,"1457",NA,8935.979074,0.068370987,0.020075282,31.70660819,0,0,132.1108674,0.880144569,0.326899284,0.673100716,0.340026774,0.054886212,0.102897694,0.717327025,0.015189288,2182.07733333333,37209.5009589041,5.15384615384615,-73.738322,40.719027
"1459","478","4","Queens","047800","4047800","I","QN06","Jamaica Estates-Holliswood","4106",14624.6697364,7028628.4483,"1458",NA,8594.679177,0.095246669,0.087197232,24.61777065,0,0,87.70080792,0.604549112,0.18557557,0.81442443,0.421630094,0.018808777,0.168456856,0.664697458,0.018437172,2670.33809782609,42655.5096075353,5.53125,-73.766427,40.718637
"1460","279","1","Manhattan","027900","1027900","E","MN35","Washington Heights North","3801",7380.8364755,1937418.76141,"1459",NA,65686.17598,0.305741791,0.129045307,39.08561984,11.16731996,1,94.92221962,0.390855411,0.109761423,0.890238577,0.658056581,0.069618696,0.084155049,0.714467868,0.016107481,1896.00905594406,49531.7342808219,5.46103896103896,-73.931214,40.855518
"1461","662","3","Brooklyn","066200","3066200","I","BK45","Georgetown-Marine Park-Bergen Beach-Mill Basin","4009",8217.52405208,2488662.69591,"1460",NA,6015.588451,0.077769626,0.097039474,30.89443812,0,0,75.02934972,0.974032793,0.580571718,0.419428282,0.276951673,0.072490706,0.21570066,0.081438004,0.019976862,1562.7634,32583.7859745763,5.81481481481481,-73.924775,40.609748
"1462","42","1","Manhattan","004200","1004200","I","MN22","East Village","3809",5798.9811123,933480.059163,"1461",NA,49341.77215,0.090075336,0.047635976,126.5822785,25.3164557,1,164.556962,0.922316231,0.360640959,0.639359041,0.654169855,0.241009946,0.054643407,0.295792714,0.029335479,2150.77961538462,57264.0379141104,5.41071428571429,-73.989613,40.731861
"1463","61","1","Manhattan","006100","1006100","I","MN23","West Village","3810",5022.85171414,1528892.45318,"1462",NA,36655.64818,0.084763391,0.043047222,35.9298649,28.74389192,1,86.23167577,0.807129776,0.719584963,0.280415037,0.498411782,0.330060641,0.058615958,0.176239953,0.037438439,1659.94774509804,46165.7974486804,5.33333333333333,-73.991764,40.734504
"1464","139","1","Manhattan","013900","1013900","I","MN15","Clinton","3807",5774.52012533,1955059.7284,"1463",NA,55327.10492,0.108257444,0.04447533,56.48504841,11.29700968,1,33.89102905,0.987248425,0.556461435,0.443538565,0.492266902,0.370894093,0.110770801,0.226339969,0.093729627,1267.88414965986,44073.5311002179,4.98148148148148,-73.987486,40.768145
