"","BoroCT2000","Name","popdens","povrate","unemp","busdens","subdens","subacc","intdens","landind","nonres","resid","ptrans","pwalk","propoa","propnonw","offpcap","avg_er_charges_tot","avg_charges_tot","avgChronCond","ctrdlong","ctrdlat"
"36",1003601,NA,30795.51963,0.385836386,0.117826618,46.94438968,18.77775587,1,122.0554132,0.989531777,0.551157166,0.448842834,0.462665736,0.368457781,0.074695122,0.713109756,0.027497567,1344.37338028169,39626.9117813765,5.04705882352941,-73.991263,40.722779
"37",1003602,NA,26216.29857,0.370641412,0.183728814,33.85660599,22.57107066,1,124.1408886,0.955803976,0.605114253,0.394885748,0.545219638,0.262704565,0.061988808,0.42057684,0.029335479,2317.79314285714,59537.9959550562,4.78787878787879,-73.991055,40.72531
"38",1003800,NA,45775.89696,0.178479164,0.046648181,29.97766664,0,0,94.92927769,0.998364337,0.520221664,0.479778336,0.577437859,0.269772293,0.089281816,0.288364986,0.029335479,1393.56033333333,43934.9142834138,5.13636363636364,-73.989167,40.728501
"39",1003900,NA,15772.31279,0.063172672,0.056641404,18.42129502,0,0,165.7916552,0.896896354,0.660548782,0.339451218,0.530218603,0.15302186,0.118196683,0.157439851,0.084991718,1569.83844827586,53101.1708815427,5.48818897637795,-74.010114,40.722362
"40",1004000,NA,49629.35042,0.136073803,0.06415397,45.68870004,11.42217501,1,62.82196256,0.999046961,0.515435664,0.484564336,0.572819034,0.282984859,0.051898734,0.267663982,0.029335479,1778.04098360656,57297.2418384401,5.304,-73.987146,40.73145
"41",1004100,NA,46121.71522,0.314582587,0.060519419,10.57473695,5.287368477,1,132.1842119,0.90704518,0.652442465,0.347557535,0.435787211,0.420472864,0.195574917,0.806373954,0.027497567,1230.67049382716,34727.6332094082,5.11764705882353,-73.996639,40.720249
"42",1004200,NA,49341.77215,0.090075336,0.047635976,126.5822785,25.3164557,1,164.556962,0.922316231,0.360640959,0.639359041,0.654169855,0.241009946,0.054643407,0.295792714,0.029335479,2150.77961538462,57264.0379141104,5.41071428571429,-73.989613,40.731861
"43",1004300,NA,33746.32171,0.208410637,0.075418994,27.82628053,48.69599093,1,139.1314027,0.763896789,0.742952265,0.257047735,0.577513431,0.260168841,0.123685838,0.416615131,0.027497567,1361.42447058824,32165.6089367089,5.24460431654676,-73.995797,40.724373
"44",1004401,NA,41108.11281,0.033770362,0.036862913,24.48206825,5.44045961,1,106.0889624,0.424894609,0.120821483,0.879178517,0.628726287,0.216802168,0.18634198,0.197657491,0.039018939,1357.88343283582,47307.1447571493,5.30271668822768,-73.976303,40.731584
"45",1004402,NA,17118.83015,0.042975207,0.040114613,28.29558702,0,0,79.22764366,0.999927489,0.495742322,0.504257679,0.484703059,0.332933413,0.11107438,0.269421488,0.039018939,1970.18591549296,51266.5142561983,5.72941176470588,-73.973345,40.739182
"46",1004500,NA,10927.71204,0.135407136,0.036603221,0,59.65993835,1,139.2065228,0.45467536,0.869230497,0.130769503,0.422492401,0.294832827,0.040946315,0.343949045,0.027497567,908.715,58201.4741269841,5.40909090909091,-73.998972,40.721244
"47",1004700,NA,15143.7819,0.090834361,0.062076749,31.1216233,18.67297398,1,118.2621686,0.81409344,0.715584415,0.284415585,0.523547401,0.259938838,0.084258118,0.163584053,0.084991718,1482.64222222222,42544.8242934783,5.09375,-74.002823,40.723172
"48",1004800,NA,37316.39077,0.071969697,0.04989011,40.80205176,11.65772907,1,134.0638844,0.997215613,0.473616356,0.526383644,0.586925961,0.249062793,0.110278038,0.218994064,0.039018939,1440.73980620155,49173.5497439024,5.39084507042254,-73.983804,40.73386
"49",1004900,NA,23426.43119,0.075449102,0.048787447,42.08340932,14.02780311,1,102.8705561,0.872408004,0.678600109,0.321399891,0.541385653,0.225628449,0.102994012,0.133532934,0.084991718,1540.37098039216,47671.3738955823,4.96045197740113,-74.000921,40.725466
"50",1005000,NA,36008.52318,0.10808356,0.041346154,37.93698667,12.64566222,1,126.4566222,0.797634596,0.724925212,0.275074788,0.594994893,0.237231869,0.093590869,0.172783143,0.039018939,1612.2617721519,55164.7181869159,5.3494623655914,-73.986581,40.736174
"51",1005100,NA,9393.588937,0.055329062,0.097647897,39.03829168,58.55743753,1,121.9946615,0.242987807,0.935032238,0.064967762,0.606635071,0.210900474,0.097662338,0.209350649,0.084991718,1605.46383333333,56256.246821192,5.23636363636364,-74.005009,40.725825
"52",1005200,NA,23509.52384,0.079012346,0.160433807,6.28428865,25.1371546,1,119.4014844,0.551390867,0.83489145,0.16510855,0.537740063,0.318892363,0.048650094,0.194600374,0.039018939,1442.7905,53719.7230316742,4.90666666666667,-73.991225,40.738211
"53",1005300,NA,2718.578206,0,0.044378698,30.12275021,0,0,97.89893817,0.30721672,0.916168019,0.083831981,0.39527027,0.385135135,0.069252078,0.088642659,0.084991718,3333.19230769231,55320.0411363636,4.625,-74.008869,40.726463
"54",1005400,NA,25400.92355,0.048786851,0.0352065,57.80235448,25.68993533,1,38.53490299,0.582178947,0.823195395,0.176804605,0.579781613,0.251497006,0.081415929,0.157774968,0.039018939,1567.47653061224,50636.073325062,5.01438848920863,-73.993747,40.739241
"55",1005501,NA,40345.98719,0.113120074,0.017793594,49.33277423,0,0,115.1098065,0.998208986,0.478839811,0.52116019,0.411705007,0.460419486,0.119013654,0.213776238,0.037438439,1559.1293877551,57932.9543315508,5.16541353383459,-73.996562,40.728353
"56",1005502,NA,18932.82939,0.123275069,0.052434457,43.54376584,60.96127218,1,174.1750634,0.84808482,0.69488149,0.30511851,0.599472991,0.194334651,0.051517939,0.213431463,0.029335479,1184.95620689655,35384.0498,4.79411764705882,-73.994568,40.727139
"57",1005600,NA,15227.68028,0.12972973,0.036478599,111.7088515,82.31178528,1,141.1059176,0.332050518,0.908640882,0.091359118,0.536847492,0.296315251,0.023166023,0.243243243,0.039018939,1603.5959375,29383.4429166667,4.56,-73.988257,40.742445
"58",1005700,NA,24053.61314,0.07283237,0.023282226,74.15372066,74.15372066,1,120.4997961,0.761771885,0.744043088,0.255956912,0.595478882,0.209399167,0.157996146,0.087861272,0.029335479,1834.10737142857,68429.0780725191,5.32432432432432,-73.99205,40.730763
"59",1005800,NA,3588.855302,0.067823344,0.050607287,79.24917071,39.62458536,1,50.94589546,0.490524621,0.85688772,0.14311228,0.585683297,0.321041215,0.042586751,0.216088328,0.039018939,1774.365625,37559.5555952381,5,-73.990847,40.743551
"60",1005900,NA,47643.84497,0.070018699,0.059669686,34.14717432,17.07358716,1,128.0519037,0.99318054,0.45870999,0.54129001,0.486720554,0.322170901,0.151227379,0.15355671,0.037438439,1828.85016778523,47256.5380505796,5.44144144144144,-73.994763,40.731574
"61",1006000,NA,38224.18981,0.034093758,0.032446809,57.4943943,0,0,201.23038,0.049307749,0.012482757,0.987517243,0.600332594,0.194567628,0.434194034,0.058912008,0.039018939,1696.70238267148,49811.0878364566,5.6437908496732,-73.97711,40.734599
"62",1006100,NA,36655.64818,0.084763391,0.043047222,35.9298649,28.74389192,1,86.23167577,0.807129776,0.719584963,0.280415037,0.498411782,0.330060641,0.058615958,0.176239953,0.037438439,1659.94774509804,46165.7974486804,5.33333333333333,-73.991764,40.734504
"63",1006200,NA,9441.025547,0.433566434,0.265229616,54.78351382,0,0,82.17527072,0,1,0,0.285714286,0.570153061,0.061411992,0.520793037,0.039018939,NA,NA,NA,-73.974445,40.738152
"64",1006300,NA,35765.46078,0.060699756,0.034683374,68.50527205,22.83509068,1,39.9614087,0.997986739,0.477565311,0.522434689,0.60713442,0.215450035,0.16217079,0.088427773,0.037438439,1568.58052238806,53483.086339581,5.36624203821656,-73.996844,40.734989
"65",1006400,NA,41043.60673,0.087401145,0.029350502,106.3305874,0,0,67.15616046,0.999892632,0.494819083,0.505180917,0.576382009,0.291460273,0.11535315,0.185574039,0.039018939,1556.83868913858,50506.343604888,5.49702380952381,-73.980659,40.736747
"66",1006500,NA,33540.89583,0.116890278,0.112436116,20.05434728,5.01358682,1,100.2717364,0.979971629,0.570760814,0.429239186,0.545141451,0.328905289,0.093721973,0.182511211,0.037438439,1656.35796747967,49571.3106703911,5.15748031496063,-74.000184,40.730141
"67",1006600,NA,66544.90278,0.159605027,0.080651844,22.47948747,0,0,73.05833427,0.799695309,0.276222939,0.723777061,0.608029421,0.266625805,0.130985559,0.347183515,0.039018939,1715.76379166667,41665.8914314652,5.30409356725146,-73.978795,40.739313
"68",1006700,NA,34118.86299,0.085359361,0.03701016,30.2204278,18.13225668,1,193.4107379,0.974702032,0.420473326,0.579526674,0.629401182,0.21999486,0.102391497,0.128077945,0.037438439,1711.63384,38295.1033100233,5,-74.00436,40.731061
"69",1006800,NA,38770.68287,0.127308808,0.048918537,109.0838108,34.4475192,1,126.3075704,0.333856397,0.908088104,0.091911896,0.579150579,0.277134277,0.081593366,0.20746335,0.039018939,1477.50045454545,49579.0578646935,5.27878787878788,-73.983474,40.740474
"70",1006900,NA,18226.48448,0.045259648,0.02946376,15.25867265,0,0,152.5867265,0.558914266,0.832071428,0.167928572,0.610668302,0.189454323,0.027626622,0.159480954,0.037438439,1832.32105263158,33464.9841025641,4.5,-74.008457,40.731278
"71",1007000,NA,44395.26252,0.086564473,0.035026591,57.18828098,0,0,45.75062478,0.823112173,0.289709827,0.710290173,0.44422928,0.423896205,0.103697024,0.190519129,0.025786108,1726.34172161172,51841.7179614949,5.51791530944625,-73.978334,40.743973
"72",1007100,NA,34839.53357,0.083985765,0.047368421,24.79682105,37.19523157,1,161.1793368,0.988125796,0.554484411,0.445515589,0.642655004,0.227424749,0.142170819,0.120818505,0.037438439,1267.61447674419,40866.0060606061,5.4337899543379,-74.000745,40.735405
"73",1007200,NA,47207.47777,0.081286402,0.028616601,34.92107836,40.74125809,1,98.94305536,0.898292444,0.65945811,0.34054189,0.516425756,0.355289093,0.085562816,0.156700777,0.025786108,1586.12941520468,47036.4212383901,5.10267857142857,-73.980281,40.744785
"74",1007300,NA,40160.18512,0.046445639,0.026300634,71.939427,29.97476125,1,149.8738063,0.816886736,0.286041322,0.713958678,0.601782459,0.232124772,0.111061352,0.115390357,0.037438439,1261.66953947368,48597.85466,5.06896551724138,-74.003534,40.734327
"75",1007400,NA,21845.31726,0.08026534,0.052071006,111.8160097,29.42526571,1,105.9309566,0.367505821,0.897647513,0.102352487,0.541331073,0.347604917,0.081627155,0.199622845,0.727919321,1753.83943661972,44734.8275518672,5.02352941176471,-73.983518,40.746119
"76",1007500,NA,32341.22516,0.075630252,0.034848988,46.59000023,0,0,163.0650008,0.879607406,0.32651182,0.67348818,0.5786497,0.215977377,0.061464586,0.103961585,0.037438439,1593.44558441558,46723.3650972763,5.07865168539326,-74.007633,40.735084
"77",1007600,NA,14074.77765,0.246625767,0.037995595,109.3745503,46.05244222,1,69.07866333,0.308824545,0.915684813,0.084315187,0.44359577,0.369565217,0.030674847,0.513292434,0.727919321,1844.61826086957,51160.373553719,5.93333333333333,-73.987152,40.747652
"78",1007700,NA,36292.34648,0.073055646,0.054603854,35.43021134,29.52517612,1,135.8158101,0.971555394,0.415672356,0.584327644,0.600183402,0.233837689,0.116173121,0.113895216,0.037438439,1547.2179375,53671.0222075472,5.13440860215054,-74.003853,40.738734
"79",1007800,NA,42844.19874,0.07964128,0.021953897,45.8778731,0,0,80.28627793,0.978604192,0.42686347,0.57313653,0.44632339,0.425042751,0.092490965,0.215232231,0.025786108,1571.8165408805,44387.0635747304,5.01339285714286,-73.974356,40.746396
"80",1007900,NA,25177.27584,0.06365083,0.055010407,38.32991102,0,0,219.028063,0.999228377,0.513889053,0.486110947,0.586683821,0.176584111,0.123749456,0.113962592,0.037438439,1472.37165562914,58716.13402746,5.27272727272727,-74.007121,40.739627
"81",1008000,NA,32049.07217,0.089574429,0.048832841,35.66291414,35.66291414,1,124.8201995,0.519960626,0.846424369,0.153575631,0.460921844,0.407672488,0.159866469,0.12648368,0.025786108,1828.69240384615,49483.2151668892,5.49236641221374,-73.978635,40.749828
"82",1008100,NA,46813.57269,0.088435374,0.03619403,31.80702045,76.33684907,1,57.2526368,0.985129519,0.43902771,0.56097229,0.603339882,0.204911591,0.079494497,0.178149205,0.037582666,1429.67738095238,46341.366778169,5.07070707070707,-74.000125,40.741012
"83",1008200,NA,15496.02501,0.09973555,0.025562372,70.25020782,23.41673594,1,122.9378637,0.288481482,0.921757785,0.078242215,0.432316747,0.417335474,0.178315074,0.120136003,0.025786108,2115.75081632653,58055.0262004175,5.35119047619048,-73.980257,40.750505
"84",1008300,NA,20973.17957,0.239099047,0.076323988,30.0475352,24.03802816,1,60.0950704,0.556932716,0.832816497,0.167183503,0.666666667,0.245250432,0.121489971,0.385673352,0.037582666,1542.32274193548,76341.677368421,5.57446808510638,-74.00575,40.743253
"85",1008400,NA,6759.868227,0.165065502,0.054568528,100.3648558,41.32670532,1,53.13433541,0.189094605,0.950251428,0.049748572,0.50473613,0.364005413,0.041921397,0.534497817,0.727919321,1113.72615384615,38514.6739130435,4.5,-73.984251,40.752141
"86",1008600,NA,21646.46588,0.030824274,0.050257732,29.78734812,0,0,89.36204437,0.986155997,0.441169729,0.558830271,0.361779392,0.393781207,0.159075272,0.162377873,0.025786108,2041.64938650307,47575.2111811652,5.05299539170507,-73.96592,40.750513
"87",1008700,NA,28235.89731,0.113705145,0.042102289,12.2074783,24.4149566,1,73.24486981,0.972646756,0.582694082,0.417305918,0.545698925,0.260454002,0.090358841,0.166018158,0.039018939,1487.21583333333,39929.7782068966,5.15686274509804,-73.995963,40.74158
"88",1008800,NA,41105.39659,0.089857046,0.025047801,44.77102419,0,0,72.75291431,0.576613077,0.825340945,0.174659055,0.374076293,0.486918314,0.120626276,0.260857726,0.025786108,1813.89815533981,41952.2285248227,5.0530612244898,-73.972162,40.748745
"89",1008900,NA,32462.18339,0.091897045,0.066180302,18.30574251,0,0,61.01914171,0.963907751,0.405010199,0.594989801,0.576966933,0.258266819,0.094924812,0.227067669,0.037582666,1487.98898648649,49441.6585642317,5.39130434782609,-74.004017,40.74559
"90",1009000,NA,42781.86261,0.0598763,0.045110193,22.51973292,0,0,67.55919875,0.719148805,0.764976978,0.235023022,0.355325336,0.493093421,0.090406633,0.247269378,0.025786108,1889.77485849057,50760.7665558912,5.30042918454936,-73.971386,40.753387
"91",1009100,NA,25156.64195,0.119199472,0.047082041,44.20231399,77.35404948,1,27.62644624,0.879493605,0.673570155,0.326429845,0.556317044,0.276221693,0.074236767,0.223808478,0.039018939,1792.67083969466,65922.9608864266,5.140625,-73.994186,40.74406
"92",1009200,NA,7007.596296,0.081061164,0.097583643,46.47632032,15.49210677,1,108.4447474,0.097207889,0.975076865,0.024923135,0.427666315,0.497360085,0.114959469,0.259395726,0.093729627,1923.70422535211,57145.2031550802,5.46153846153846,-73.97522,40.754157
"93",1009300,NA,48564.89996,0.154703112,0.062315707,44.58563228,27.86602018,1,44.58563228,0.629599958,0.195697502,0.804302498,0.59969886,0.259625726,0.186252008,0.212072527,0.037582666,1510.24647181628,47330.7812343967,5.51683168316832,-73.999908,40.746252
"94",1009400,NA,271.2339823,0,0,99.23194475,19.84638895,1,105.8474077,0.00509118,0.998725581,0.001274419,0,0,0,0.804878049,0.093729627,2766.01526315789,93095.2697777778,6.23529411764706,-73.977386,40.755064
"95",1009500,NA,16192.23748,0.074173972,0.298759305,11.89293976,35.67881927,1,53.5182289,0.370819427,0.896604518,0.103395483,0.475636364,0.321454546,0.035255233,0.218141755,0.039018939,2366.55666666667,63592.5795789474,5.61764705882353,-73.99231,40.746598
"96",1009600,NA,971.3902445,0.095238095,0.04964539,92.51335662,40.47459352,1,57.82084789,0.02659619,0.993306145,0.006693855,0.373134328,0.582089552,0.136904762,0.422619048,0.093729627,3163.73941176471,51028.0941025641,6.4,-73.98102,40.75653
"97",1009700,NA,28558.31146,0.227082461,0.126358696,17.65765342,0,0,47.08707578,0.864624463,0.683967074,0.316032926,0.611721612,0.285191,0.287304205,0.356141797,0.037582666,1447.46311004785,43064.9143072051,5.4185520361991,-73.997414,40.749529
"98",1009800,NA,40213.53123,0.079960374,0.031694819,51.22017847,17.07339283,1,56.91130942,0.945445625,0.61678439,0.38321561,0.402747362,0.472028668,0.128502689,0.14633456,0.025786108,2424.24157657658,48320.4264047936,5.11026615969582,-73.969112,40.756517
"99",1009900,NA,1498.941885,0.146341463,0.043478261,16.92983884,0,0,83.34689891,0.130399558,0.966261848,0.033738152,0.529545455,0.213636364,0.019113814,0.433536056,0.037582666,NA,33949.6018604651,4.8,-74.003576,40.751239
"100",1010000,NA,10758.38989,0.042951542,0.010736196,47.13423831,70.70135747,1,117.8355958,0.146344688,0.961967345,0.038032655,0.482170543,0.442635659,0.156626506,0.103504929,0.025786108,2100.00247524752,60709.7374592834,5.44036697247706,-73.970613,40.757941
"101",1010100,NA,1461.348227,0.218623482,0.287671233,70.99667499,88.74584374,1,59.16389582,0.005293113,0.998674966,0.001325034,0.5,0.205128205,0.060728745,0.303643725,0.727919321,1788.92233333333,57894.0322608696,5.97727272727273,-73.990486,40.74903
"102",1010200,NA,1478.492286,0.090196078,0,86.97013446,23.19203586,1,98.56615238,0.054155508,0.986272684,0.013727316,0.405063291,0.341772152,0.196078431,0.039215686,0.093729627,1402.14391304348,49102.4958333333,5.52380952380952,-73.97385,40.759239
"103",1010300,NA,8904.471219,0.172551632,0.067119796,41.52651468,23.72943696,1,47.45887392,0.290216103,0.921243367,0.078756633,0.601123596,0.210674157,0.061958694,0.342438374,0.037582666,2307.7783625731,48679.706970684,5.50943396226415,-73.997932,40.7529
"104",1010400,NA,6240.258751,0.116431925,0.10518732,123.0473557,23.43759155,1,52.73458099,0.091929918,0.976463556,0.023536444,0.483713355,0.319218241,0.244131455,0.098591549,0.093729627,2820.5303125,51860.4075,5.31395348837209,-73.97829,40.760277
"105",1010601,NA,60714.58506,0.026775613,0.03286385,60.95841874,0,0,60.95841874,0.288817841,0.078341916,0.921658084,0.435078757,0.322903363,0.31375502,0.05496988,0.025786108,1957.50875808538,47327.7956585725,5.34388185654008,-73.961766,40.75845
"106",1010602,NA,27908.52168,0.057794677,0.02567865,42.4034262,0,0,113.0758032,0.999991457,0.498538592,0.501461408,0.373174481,0.495772483,0.10433021,0.198531274,0.020178951,2352.72669491525,48190.424021164,5.4469696969697,-73.958385,40.760337
"107",1010800,NA,44605.78622,0.056589725,0.032298358,71.77561838,0,0,55.21201413,0.951932179,0.609621874,0.390378126,0.449036843,0.381335328,0.169080332,0.10743904,0.025786108,2150.39622377622,52257.1443451143,5.29482071713147,-73.96481,40.759692
"108",1010900,NA,928.2178218,0.20754717,0.117647059,40.86493555,58.37847936,1,64.21632729,0.017079445,0.99571175,0.00428825,0.720588235,0,0.06918239,0.333333333,0.727919321,1959.68743362832,62592.3477777778,5.80519480519481,-73.988953,40.751668
"109",1011000,NA,38871.34061,0.049462682,0.033068499,22.88905674,11.44452837,1,57.22264186,0.97315515,0.418078009,0.581921991,0.455193937,0.365358894,0.148682467,0.100691889,0.020178951,2169.182,48918.146039173,5.26934984520124,-73.963348,40.761521
"110",1011100,NA,17381.03274,0.227946128,0.080536913,29.09446391,23.27557112,1,75.64560615,0.395366095,0.888791044,0.111208956,0.538666667,0.353066667,0.050887178,0.421158353,0.037582666,1365.70431372549,63436.8190967742,4.98214285714286,-73.996047,40.755106
"111",1011201,NA,14589.566,0.104743083,0.013831259,109.2851386,54.64256929,1,81.96385394,0.394155823,0.889179964,0.110820036,0.288920056,0.532959327,0.161985019,0.128277154,0.093729627,1899.83196428571,53774.6263583815,5.40983606557377,-73.97552,40.764073
"112",1011202,NA,5125.689128,0.158690176,0,154.9326688,0,0,103.2884459,0.23096296,0.938473785,0.061526215,0.412621359,0.349514563,0.277078086,0.229219144,0.093729627,1809.48535714286,42065.1792682927,5.63636363636364,-73.971499,40.762432
"113",1011203,NA,16290.11024,0.049795918,0.010973937,212.7687868,26.59609835,1,106.3843934,0.464922024,0.865745122,0.134254878,0.466019418,0.418862691,0.273469388,0.08,0.093729627,2059.2067816092,43620.151106383,5.73170731707317,-73.969863,40.761765
"114",1011300,NA,1662.971175,0.412935323,0.37254902,57.74205469,98.16149298,1,57.74205469,0.008236461,0.997936627,0.002063373,0.296875,0.421875,0.024305556,0.378472222,0.727919321,NA,NA,NA,-73.987311,40.754993
"115",1011401,NA,15508.75301,0.056020605,0,29.95895623,29.95895623,1,89.87686869,0.197300146,0.947967592,0.052032408,0.297738694,0.391959799,0.248551191,0.084352865,0.020178951,2214.66576470588,53600.804125,5.50442477876106,-73.970138,40.7643
"116",1011402,NA,25127.48503,0.048739496,0.025087108,21.11553364,73.90436775,1,116.135435,0.909026431,0.650809125,0.349190875,0.362426036,0.394230769,0.211344538,0.141596639,0.020178951,2109.66460526316,49816.2114574899,5.44767441860465,-73.966935,40.763005
"117",1011500,NA,8229.800913,0.306486101,0.324150597,41.06101667,11.73171905,1,105.5854714,0.462505478,0.86657009,0.13342991,0.4625,0.401388889,0.054169637,0.452601568,0.037582666,1279.45045454545,35040.7234375,5.27272727272727,-73.995036,40.75727
"118",1011600,NA,19013.3734,0.059267241,0.032963337,49.25744403,0,0,44.33169963,0.462655027,0.86651909,0.13348091,0.399790868,0.486929244,0.080310881,0.236010363,0.020178951,2412.13161764706,50935.5199033816,5.11267605633803,-73.955882,40.762725
"119",1011700,NA,2524.258669,0.675675676,0.762295082,27.14256633,0,0,54.28513266,0.981249924,0.568465458,0.431534542,0,0,0,0.728494624,0.037582666,NA,NA,NA,-73.99813,40.758974
"120",1011800,NA,48072.35714,0.043695526,0.019388646,50.27904872,0,0,100.5580974,0.9474909,0.385425679,0.614574321,0.511226873,0.290102389,0.184776293,0.092155723,0.020178951,2078.79461215933,45964.4984266667,5.43378119001919,-73.959945,40.765004
"121",1011900,NA,8197.429093,0.420646067,0.199743918,40.29635088,34.53972932,1,63.32283709,0.046010244,0.988361996,0.011638004,0.46921797,0.404326123,0.188904494,0.410814607,0.727919321,2266.09028169014,70129.959375,5.54,-73.985939,40.757601
"122",1012000,NA,24119.76543,0.035308953,0.088937093,36.49901453,36.49901453,1,97.3307054,0.999217761,0.513984267,0.486015733,0.515714286,0.269047619,0.261790668,0.073644388,0.020178951,2042.02288043478,45969.2667326733,5.22270742358079,-73.964196,40.766735
"123",1012100,NA,47108.30705,0.134169884,0.07705872,62.52309091,22.73566942,1,45.47133885,0.973275718,0.581737815,0.418262185,0.456099456,0.378010878,0.129343629,0.275337838,0.093729627,1541.1934137931,48054.4331299435,5.19354838709677,-73.992987,40.760648
"124",1012200,NA,22252.03816,0.034491569,0.026112186,45.48193799,0,0,90.96387597,0.893038778,0.336475367,0.663524633,0.367101304,0.347542628,0.256770567,0.051609607,0.020178951,2071.30939516129,44336.765128999,5.23880597014925,-73.967387,40.768036
"125",1012400,NA,61158.20418,0.086704084,0.030036323,51.3742615,0,0,45.66601022,0.998886641,0.516683517,0.483316484,0.522544871,0.322924267,0.108549561,0.168471159,0.020178951,2384.61294670846,53790.8881690141,5.46590909090909,-73.953094,40.766247
"126",1012500,NA,10390.37718,0.091112353,0.031655844,40.51957674,98.40468638,1,75.25064253,0.222520833,0.940873896,0.059126104,0.413527397,0.48630137,0.085793872,0.33816156,0.093729627,1321.09875,46622.5857377049,5.16666666666667,-73.984411,40.760382
"127",1012600,NA,72186.30168,0.051492827,0.027825294,44.78405688,0,0,55.9800711,0.585697029,0.178168145,0.821831855,0.608959848,0.226736566,0.166808841,0.078945328,0.020178951,2134.71024691358,44939.8006781013,5.35820895522388,-73.957643,40.768117
"128",1012700,NA,42256.2197,0.144056137,0.061345917,46.44816675,23.22408337,1,40.64214591,0.797952682,0.724748369,0.275251631,0.460801782,0.430957684,0.068562792,0.363424018,0.093729627,1228.06042253521,51275.6776701571,5.09022556390977,-73.988804,40.761371
"129",1012800,NA,37724.16301,0.051965658,0.031454006,34.09323363,22.72882242,1,96.59749528,0.898232931,0.340495244,0.659504756,0.554477145,0.204445836,0.221268263,0.051212532,0.020178951,2139.03050403226,50753.0140464548,5.27112676056338,-73.962484,40.771816
"130",1012900,NA,14854.58702,0.218559494,0.059272097,33.32866732,0,0,59.99160118,0.662634849,0.790415716,0.209584284,0.482564679,0.388826397,0.038366614,0.374018398,0.093729627,1506.23952380952,78662.90176,6.08988764044944,-73.9957,40.762582
"131",1013000,NA,25203.66876,0.031175579,0.0116189,21.81191585,0,0,92.70064236,0.878019303,0.325371325,0.674628675,0.503853955,0.174442191,0.269147555,0.0577672,0.020178951,1987.99631268437,44427.3303014184,5.24552429667519,-73.964128,40.772474
"132",1013100,NA,12018.8508,0.151485631,0.070613409,17.56286041,64.39715482,1,76.10572842,0.173282111,0.954620141,0.045379859,0.3894081,0.497663551,0.198246469,0.22211398,0.093729627,1384.07570552147,41752.7318945313,5.89204545454545,-73.98271,40.76292
"133",1013200,NA,48048.07783,0.064189887,0.034770515,34.70965375,0,0,74.37782946,0.828187343,0.292748548,0.707251452,0.690647482,0.115695199,0.097110423,0.116821465,0.020178951,2482.84677740864,54525.8157752341,5.05089820359281,-73.950667,40.770242
"134",1013300,NA,34190.70225,0.159517657,0.070452912,11.77974238,5.889871189,1,41.22909832,0.988853815,0.552787747,0.447212253,0.448402305,0.431901519,0.096296296,0.281826012,0.093729627,1494.84734375,44803.4487139108,5.35606060606061,-73.989322,40.76563
"135",1013400,NA,58755.48113,0.045565348,0.020960021,27.54335324,0,0,60.59537712,0.729123749,0.239771134,0.760228866,0.706705773,0.158112252,0.109038065,0.102568911,0.020178951,2175.03558479532,51308.7774752475,5.2874109263658,-73.955314,40.771344
"136",1013500,NA,11146.58797,0.261626248,0.132707775,34.9821591,0,0,76.32471076,0.760881348,0.7444988,0.2555012,0.548183254,0.32385466,0.155777461,0.50128388,0.093729627,1318.09780876494,43501.8242237762,5.08502024291498,-73.992143,40.767585
"137",1013600,NA,65609.21623,0.061156702,0.034634146,42.73102529,0,0,72.64274299,0.574196362,0.173731844,0.826268156,0.664862657,0.13080772,0.118796405,0.097238505,0.020178951,2082.73179012346,48641.2678507993,5.16709183673469,-73.948311,40.772763
"138",1013700,NA,31181.33065,0.057378255,0.021954369,100.9253015,77.98773299,1,64.22519187,0.617642575,0.809175284,0.190824716,0.357618836,0.465348734,0.179049581,0.162277475,0.093729627,1559.3753024911,46949.9368989205,5.12813370473538,-73.981212,40.765589
"139",1013800,NA,69969.48682,0.057012826,0.025862069,27.73925104,0,0,61.02635229,0.746854016,0.248431926,0.751568074,0.65408732,0.136901997,0.141452585,0.112670473,0.020178951,2283.91228609626,67025.8746679784,6.03150684931507,-73.952914,40.774641
"140",1013900,NA,55327.10492,0.108257444,0.04447533,56.48504841,11.29700968,1,33.89102905,0.987248425,0.556461435,0.443538565,0.492266902,0.370894093,0.110770801,0.226339969,0.093729627,1267.88414965986,44073.5311002179,4.98148148148148,-73.987486,40.768145
"141",1014000,NA,44128.02477,0.037271086,0.01754386,34.14600833,22.76400555,1,102.438025,0.594575174,0.181635105,0.818364895,0.693054676,0.145028499,0.144054682,0.068093887,0.020178951,1913.33934285714,45777.6947163695,5.24121779859485,-73.95753,40.775736
"142",1014200,NA,27712.08369,0.020116677,0.021014493,44.51740352,0,0,94.59948249,0.854491155,0.309271892,0.690728108,0.47766323,0.212294769,0.212851406,0.041967872,0.020178951,2096.89954861111,42637.5579672447,5.33888888888889,-73.962297,40.777721
"143",1014300,NA,3.797825302,0,0,18.35615563,1.582427209,1,31.64854418,NA,NA,NA,1,0,0,1,6.944444444,NA,NA,NA,-73.966921,40.781217
"144",1014401,NA,71180.96015,0.04849601,0.018619583,87.39221627,0,0,72.82684689,0.514882127,0.151747982,0.848252018,0.635036496,0.115129396,0.157970125,0.086965419,0.020178951,1902.17755319149,47293.6107702182,5.19702602230483,-73.948634,40.776163
