ctuniq,boroCT2000,ctrdlong,ctrdlat,popdens,povrate,unemp,busdens,subdens,subacc,intdens,landind,nonres,resid,ptrans,pwalk,propoa,propnonw,borocodenum
BK080400,3080400,-73.948538000,40.658785000,18091.599002,0.2437518377,0.0994263862,0,5.307010561,1,53.07010561,0.9500332515,0.3882337836,0.6117662164,0.7337367625,0.0983358548,0.0833088882,0.9694925198,3
BK080600,3080600,-73.943613000,40.661318000,16507.275005,0.2707647274,0.169522092,12.044709963,0,0,90.335324725,0.850907653,0.3069376092,0.6930623908,0.6,0.0863636364,0.1083546151,0.9737322145,3
BK081000,3081000,-73.943358000,40.658328000,14644.802018,0.1992802519,0.1686390533,24.613112636,0,0,43.072947113,0.9615251463,0.5980750398,0.4019249602,0.7175757576,0.1115151515,0.1100840336,0.9630252101,3
BK081200,3081200,-73.941856000,40.656422000,0,,,44.391421358,0,0,27.744638349,0.1236897125,0.9680572314,0.0319427686,,,,,3
BK081400,3081400,-73.939326000,40.653627000,18113.311902,0.1652257445,0.0796963947,17.283694563,0,0,74.896009771,0.843206333,0.3020140996,0.6979859004,0.6082327892,0.0894251242,0.0858778626,0.9732824427,3
BK081600,3081600,-73.943080000,40.653451000,16579.392217,0.1993916864,0.1505662891,22.025097599,0,0,66.075292796,0.7827491846,0.7330508611,0.2669491389,0.5958506224,0.1576763485,0.08933909,0.9790767187,3
BK081800,3081800,-73.947837000,40.651868000,33212.991825,0.2061501113,0.1174391202,31.613356011,6.3226712021,1,63.226712021,0.7954069175,0.2738401657,0.7261598343,0.6445562672,0.1221408966,0.0746240244,0.9430801447,3
BK082000,3082000,-73.950885000,40.652930000,36262.878971,0.2630600483,0.1338393927,60.527802437,20.175934146,1,26.901245528,0.7722711172,0.2613952626,0.7386047374,0.7452966715,0.0670525808,0.0791913947,0.9807121662,3
BK082200,3082200,-73.953956000,40.652774000,44639.973203,0.2263995609,0.1455571227,17.944515558,0,0,29.90752593,0.3347970528,0.0922001265,0.9077998735,0.7539142274,0.0786249149,0.1017017285,0.9801688329,3
BK082400,3082400,-73.948329000,40.647617000,20415.375789,0.1799276673,0.1268450185,27.538726334,13.769363167,1,59.66724039,0.8277377512,0.2924775622,0.7075224378,0.683481153,0.0593126386,0.0872302158,0.9797661871,3
BK082600,3082600,-73.947982000,40.644477000,29884.137849,0.1505804312,0.103185136,19.754842406,9.8774212029,1,88.896790826,0.4597759216,0.1325003135,0.8674996865,0.6674251043,0.0474023512,0.0887456619,0.9813254008,3
BK082800,3082800,-73.949460000,40.640043000,25682.669193,0.2742785445,0.1910179641,51.558683449,12.889670862,1,70.893189742,0.8674384223,0.3179549659,0.6820450341,0.6464872945,0.0642750374,0.0747804266,0.9774153074,3
BK083000,3083000,-73.944608000,40.640322000,32701.525706,0.28313989,0.2135018291,29.896259978,4.9827099963,1,74.740649945,0.336055948,0.0925861895,0.9074138105,0.7018388792,0.0258318739,0.0703946366,0.9856772817,3
BK083200,3083200,-73.940921000,40.642172000,17432.713084,0.0941271118,0.0882352941,20.977994084,0,0,55.941317558,0.5548520334,0.1664029502,0.8335970498,0.5931034483,0.025,0.097071801,0.9386281588,3
BK083400,3083400,-73.937878000,40.640108000,16467.396448,0.0731824747,0.0833333333,15.773368245,0,0,39.433420613,0.4297236391,0.1224167771,0.8775832229,0.5605633803,0,0.0924329502,0.9707854406,3
BK083600,3083600,-73.934703000,40.637879000,10944.303014,0.1631578947,0.1033464567,4.758392615,0,0,57.10071138,0.9333772052,0.6290569591,0.3709430409,0.6006984866,0.0256111758,0.0934782609,0.9739130435,3
BK083800,3083800,-73.934959000,40.640292000,15829.267384,0.0610626487,0.13170347,24.830223348,0,0,37.245335022,0.7951297305,0.2736870146,0.7263129854,0.6136801541,0.027938343,0.0964705882,0.9678431373,3
BK084000,3084000,-73.930455000,40.642815000,14442.90392,0.1166324435,0.1025039124,35.399274315,0,0,53.098911472,0.9643290601,0.4055662403,0.5944337597,0.530669145,0.0353159851,0.1107026144,0.9477124183,3
BK084200,3084200,-73.929838000,40.636599000,7399.103139,0.0939968404,0.0389221557,5.7491088881,0,0,51.741979993,0.8784193599,0.6743420776,0.3256579224,0.4334415584,0.0535714286,0.1064491064,0.9448329448,3
BK084400,3084400,-73.927009000,40.637345000,2022.0370444,0.08984375,0.1171875,31.594328818,0,0,94.782986454,0.3856855405,0.8918910753,0.1081089247,0.4646464646,0.1111111111,0.21484375,0.89453125,3
BK084600,3084600,-73.927187000,40.640775000,13305.950253,0.1150978565,0.0514705882,37.115621346,0,0,86.603116475,0.8255869364,0.2911860496,0.7088139504,0.5980099502,0.0288557214,0.1380753138,0.9609483961,3
BK084800,3084800,-73.926738000,40.645497000,12901.566619,0.083518931,0.1197860963,14.28744919,0,0,42.862347571,0.5943918356,0.1815631285,0.8184368715,0.5191122072,0.0530209618,0.1411960133,0.9833887043,3
BK085000,3085000,-73.931752000,40.645408000,9058.06256,0.129707113,0.0477489768,12.633281116,0,0,82.116327253,0.7434265063,0.2467345791,0.7532654209,0.5200573066,0.0114613181,0.0913528591,0.9825662483,3
BK085200,3085200,-73.937686000,40.646679000,0,,,0,0,0,20.372355732,0,1,0,,,,,3
BK085400,3085400,-73.942063000,40.643837000,16846.396146,0.0991437584,0.1095652174,7.4115249213,0,0,118.58439874,0.1849407502,0.0485968405,0.9514031595,0.5821042281,0.0127826942,0.0897492301,0.9480862297,3
BK085600,3085600,-73.944501000,40.647791000,23836.902135,0.1645338208,0.1178378378,31.078099263,0,0,62.156198527,0.7480633162,0.2490335263,0.7509664737,0.725127551,0.0293367347,0.0954367666,0.9861799218,3
BK085800,3085800,-73.937949000,40.650178000,16983.191443,0.1497835498,0.097972973,21.829294914,0,0,72.764316379,0.5112826331,0.1504583834,0.8495416166,0.5764150943,0.0216981132,0.1071122536,0.9875749786,3
BK086000,3086000,-73.933040000,40.649059000,21224.783619,0.1101333333,0.0728335991,33.743694147,0,0,50.615541221,0.7610983221,0.2556121536,0.7443878464,0.5714285714,0.043554007,0.0887652358,0.9682034976,3
BK086200,3086200,-73.927174000,40.649030000,24847.877547,0.2350352113,0.1051930759,21.783644839,0,0,50.828504625,0.6933799069,0.2231335642,0.7768664358,0.6308518803,0.0038372985,0.1075394506,0.9921098773,3
BK086400,3086400,-73.923048000,40.654742000,14907.73759,0.2751549833,0.1540020263,63.67804381,0,0,155.65744043,0.4251005556,0.1208893814,0.8791106186,0.5923172243,0.083023544,0.0768865686,1,3
BK086600,3086600,-73.925945000,40.655914000,20173.561653,0.1809375,0.1037859008,31.374123878,0,0,100.39719641,0.6083987279,0.1871097348,0.8128902652,0.6385448916,0.0247678019,0.0982892691,0.9856920684,3
BK086800,3086800,-73.929666000,40.654240000,20051.323924,0.2079697499,0.1514450867,40.825848594,0,0,75.819433104,0.9054551637,0.3462592797,0.6537407203,0.6494334278,0.045325779,0.0738801629,0.9985456661,3
BK087000,3087000,-73.932622000,40.654058000,19598.82281,0.1453900709,0.0787644788,6.3018722863,0,0,69.320595149,0.7444066879,0.247218814,0.752781186,0.7022968198,0.1024734982,0.1109324759,0.961414791,3
BK087200,3087200,-73.936392000,40.653886000,25859.142831,0.2562162162,0.2864290181,13.854349227,0,0,62.34457152,0.2616837693,0.0703733508,0.9296266492,0.5539568345,0.0620503597,0.0900080364,0.973747656,3
BK087401,3087401,-73.937968000,40.660168000,24079.807362,0.298136646,0.1300813008,37.39100522,0,0,67.303809396,0.3501299178,0.0969274004,0.9030725996,0.5862989324,0.0765124555,0.1332298137,0.9273291925,3
BK087402,3087402,-73.934829000,40.656844000,0,,,22.834525803,0,0,45.669051606,0,1,0,,,,,3
BK087600,3087600,-73.935271000,40.660682000,12748.406449,0.3073061907,0.1539528433,28.298349499,0,0,77.820461122,0.9638808285,0.4049747778,0.5950252222,0.5638297872,0.0195035461,0.1182019978,0.7597114317,3
BK087800,3087800,-73.930208000,40.659134000,20529.214652,0.2517329442,0.1828490432,6.4193916984,0,0,38.516350191,0.9374773107,0.6250226873,0.3749773127,0.6453645365,0.0243024302,0.1866791745,0.9202626642,3
BK088000,3088000,-73.930506000,40.661276000,14639.964707,0.2160540135,0.1145038168,54.464154417,0,0,92.589062509,0.9300330459,0.3677436636,0.6322563364,0.5856643357,0.0454545455,0.1302083333,0.9877232143,3
BK088200,3088200,-73.925775000,40.660931000,34078.319199,0.2735272185,0.1447611996,25.179783655,0,0,65.467437504,0.26523293,0.0714072242,0.9285927758,0.7310570627,0.0411599626,0.088665583,0.9989655682,3
BK088400,3088400,-73.924385000,40.661912000,32514.561619,0.2527990572,0.1531400966,12.773349683,0,0,44.706723891,0.5302092129,0.1572935706,0.8427064294,0.6682750302,0.0223160434,0.0787664506,1,3
BK088600,3088600,-73.920815000,40.657286000,27444.800538,0.2372043011,0.1095113438,59.021076426,0,0,230.18219806,0.7921218244,0.2720317042,0.7279682958,0.7142857143,0.0305033045,0.0776344086,0.9821505376,3
BK088800,3088800,-73.918083000,40.653807000,20455.740405,0.2445361826,0.1730975348,49.601698362,0,0,178.5661141,0.5676571716,0.1712360922,0.8287639078,0.6578581363,0.0764951321,0.0659553831,0.9876333657,3
BK089000,3089000,-73.914914000,40.657018000,27244.587182,0.2893450635,0.1856264412,62.240147385,0,0,132.77898109,0.975134584,0.5788438584,0.4211561416,0.662591687,0.0958435208,0.1143770941,0.9640572647,3
BK089200,3089200,-73.920944000,40.663314000,23215.424966,0.3591513292,0.1103779244,59.072328159,5.9072328159,1,135.86635476,0.9092762029,0.3493980436,0.6506019564,0.7272727273,0.0528541226,0.0664122137,0.975826972,3
BK089400,3089400,-73.917091000,40.661659000,23166.357452,0.3042535898,0.1881188119,55.658627087,12.368583797,1,86.58008658,0.6345820739,0.1977509611,0.8022490389,0.702681388,0.0347003155,0.0712760278,0.967164976,3
BK089600,3089600,-73.913109000,40.657521000,25261.324042,0.258347017,0.1430274136,20.740003318,0,0,96.786682153,0.8395878222,0.2997425546,0.7002574454,0.5768406004,0.2294496069,0.0566502463,0.9772851669,3
BK089800,3089800,-73.913280000,40.662191000,9680.1746228,0.1344594595,0.1117318436,12.653823036,6.3269115181,1,63.269115181,0.739315834,0.2447138047,0.7552861953,0.6099518459,0.0417335474,0.0647058824,0.9908496732,3
BK090000,3090000,-73.920065000,40.666440000,23865.316605,0.4149573425,0.2249747219,56.204549974,8.6468538422,1,99.438819186,0.8872184091,0.3320851474,0.6679148526,0.7135061392,0.0300136426,0.0472826087,0.9605072464,3
BK090200,3090200,-73.914578000,40.667309000,25680.933852,0.5227963526,0.421754386,47.32358818,0,0,78.872646966,0.9190499905,0.3577414243,0.6422585757,0.5415019763,0.0619235837,0.0518018018,0.9408271908,3
BK090400,3090400,-73.911732000,40.667695000,6424.871976,0.3552631579,0.108,50.991047429,0,0,80.128788817,0.7573776541,0.7462835489,0.2537164511,0.3811659193,0.264573991,0.014739229,0.8117913832,3
BK090600,3090600,-73.907546000,40.670269000,21283.857699,0.630647512,0.3577898551,52.50951735,0,0,78.764276025,0.9944876305,0.4628773333,0.5371226667,0.702189781,0.1576642336,0.0587993421,0.9463404605,3
BK090800,3090800,-73.903812000,40.670800000,14001.054516,0.5436241611,0.2811296534,5.2203782686,10.440756537,1,62.644539223,0.9999978332,0.499264004,0.500735996,0.7444029851,0.1231343284,0.1312453393,0.9291573453,3
BK091000,3091000,-73.902406000,40.665372000,26231.611835,0.6137575542,0.3117546848,46.493463019,0,0,69.740194529,0.4922244239,0.1437081336,0.8562918664,0.6452036794,0.1287779238,0.1354129741,0.9443459766,3
BK091200,3091200,-73.906761000,40.664756000,43361.394181,0.5395526459,0.3428401664,23.630187565,0,0,41.352828238,0.8403959249,0.3002476063,0.6997523937,0.7766895201,0.0891283056,0.0519073569,0.95626703,3
BK091400,3091400,-73.910785000,40.664175000,13304.724391,0.4184397163,0.1968503937,23.492744657,7.8309148858,1,54.816404201,0.9572903058,0.6033316194,0.3966683806,0.6172043011,0.1419354839,0.0388463802,0.9894055327,3
BK091600,3091600,-73.909254000,40.658050000,19578.059883,0.405782652,0.2380952381,38.454328275,0,0,72.101865516,0.6516363876,0.204888321,0.795111679,0.6114592659,0.0698299015,0.0576970292,0.9744659956,3
BK091800,3091800,-73.904472000,40.661858000,14154.580593,0.3532955351,0.1917525773,9.8227485033,14.734122755,1,63.847865271,0.9864723321,0.4418457485,0.5581542515,0.7013333333,0.0226666667,0.0822345593,0.9396252602,3
BK092000,3092000,-73.902442000,40.657682000,12811.298153,0.3146325459,0.22333001,33.625454469,4.2031818086,1,96.673181598,0.8773752555,0.3249109194,0.6750890806,0.5832205683,0.0365358593,0.061023622,0.9580052493,3
BK092200,3092200,-73.906192000,40.655197000,17734.164288,0.1895206243,0.0865921788,65.463877033,0,0,163.65969258,0.9636097398,0.4046188433,0.5953811567,0.5672766416,0.0904198062,0.1417497231,0.9944629014,3
BK092800,3092800,-73.911939000,40.653015000,19842.927563,0.1438621175,0.0519969857,0,0,0,153.17347592,0.5628135382,0.1693996137,0.8306003863,0.5758564437,0.1068515498,0.0778947368,0.9761403509,3
BK093000,3093000,-73.914886000,40.648771000,13955.091885,0.2434658074,0.0880609653,19.985810075,0,0,59.957430225,0.8747265895,0.3230300799,0.6769699201,0.5315739868,0.0574929312,0.1134980308,0.9874686717,3
BK093400,3093400,-73.919067000,40.648763000,12505.288639,0.2749464668,0.135678392,48.200255997,0,0,91.044927994,0.3525431089,0.09767647,0.90232353,0.4228486647,0.028189911,0.1156316916,0.9614561028,3
BK093600,3093600,-73.921735000,40.649427000,12749.119737,0.092491839,0.0478615071,62.258316673,0,0,96.846270381,0.9826959623,0.5657724062,0.4342275938,0.5823336968,0.0218102508,0.1101465003,0.9685295714,3
BK093800,3093800,-73.923623000,40.649693000,22548.962631,0.1173864895,0.0967199327,33.20907604,0,0,182.64991822,0.2561501093,0.0687663363,0.9312336637,0.6116322702,0.064727955,0.1145066274,0.9937407953,3
BK094000,3094000,-73.923733000,40.646965000,11832.936594,0.0919117647,0.1019021739,60.59294525,0,0,233.71564596,0.9969354564,0.5276791599,0.4723208401,0.4505494505,0.0156985871,0.0643745428,0.9809802487,3
BK094200,3094200,-73.921882000,40.643685000,5027.4554121,0.0561959654,0.0350318471,14.488344127,0,0,101.41840889,0.5671889177,0.8289418954,0.1710581046,0.5082508251,0.0165016502,0.1037463977,0.9510086455,3
BK094401,3094401,-73.923887000,40.638642000,9979.5299682,0.0849796174,0.0583756345,15.578410815,0,0,96.586147054,0.9771900881,0.4244852466,0.5755147534,0.4863921842,0.0111653873,0.0808616922,0.9747112082,3
BK094402,3094402,-73.920886000,40.634770000,27347.991314,0.4024955437,0.226076555,29.083294556,0,0,96.944315185,0.0030335371,0.0007589603,0.9992410397,0.6599063963,0.007800312,0.1371853952,0.7887274016,3
BK095000,3095000,-73.918058000,40.636352000,13502.560904,0.0618101545,0.0901803607,38.190775655,0,0,59.407873241,0.9999911147,0.4985095907,0.5014904093,0.5011636928,0.0193948798,0.0634820867,0.9047768699,3
BK095400,3095400,-73.914921000,40.638208000,19763.438888,0.179016255,0.0993987976,8.3354866674,0,0,45.845176671,0.3217416159,0.0882177808,0.9117822192,0.5171441992,0.0122123062,0.0651623787,0.9065795023,3
BK095600,3095600,-73.911346000,40.635010000,16953.499705,0.083291267,0.0488721805,21.373549805,0,0,76.944779297,0.7999302008,0.2763541867,0.7236458133,0.4613147179,0.0564281559,0.0816944024,0.8174483106,3
BK095800,3095800,-73.911578000,40.640647000,14567.918409,0.1201083685,0.0955882353,8.6946692983,0,0,108.68336623,0.5761114276,0.1744663718,0.8255336282,0.4452149792,0.0492371706,0.0975828111,0.7645478962,3
BK096000,3096000,-73.914852000,40.644936000,11.590601413,0,0,6.9543608479,0,0,90.406691022,0.0018191417,0.9995450076,0.0004549924,0,0,0,0,3
BK096200,3096200,-73.910639000,40.645126000,8972.7837969,0.2182802165,0.0649006623,21.275124592,0,0,85.10049837,0.9810513592,0.568827031,0.431172969,0.5364041605,0.0520059435,0.0681683462,0.7883817427,3
BK096400,3096400,-73.907265000,40.642091000,11163.30363,0.0982686008,0.1185410334,46.817210006,0,0,98.836332236,0.7204477155,0.2356364792,0.7643635208,0.5563549161,0,0.0759552656,0.7143522833,3
BK096600,3096600,-73.902765000,40.641052000,11240.256495,0.1365830116,0.0785935884,37.219392367,0,0,95.707008943,0.6578916621,0.2075498598,0.7924501402,0.4043528064,0.0423825888,0.1026490066,0.7171239357,3
BK096800,3096800,-73.904246000,40.644442000,9442.1599283,0.1456521739,0.0903328051,68.421448756,0,0,102.63217313,0.9991503936,0.5145740043,0.4854259957,0.5314183124,0.1095152603,0.0775362319,0.8065217391,3
BK097000,3097000,-73.907342000,40.647246000,13137.168827,0.144963145,0.0390625,6.4556112173,0,0,90.378557042,0.8741257039,0.3226061613,0.6773938387,0.5389082462,0.0092915215,0.1233415233,0.7744471744,3
BK097400,3097400,-73.899951000,40.645620000,10990.955402,0.095374072,0.1193255512,49.379058341,4.1149215284,1,65.838744455,0.8926133563,0.6638495069,0.3361504931,0.4872944694,0,0.2313740172,0.724822164,3
BK098200,3098200,-73.894527000,40.648570000,18575.775422,0.4741493593,0.2826938136,73.616018846,0,0,49.077345897,0,0,1,0.7634285714,0.0731428571,0.0854249229,0.917217085,3
BK098400,3098400,-73.891485000,40.645907000,18562.323129,0.2347235694,0.1268844221,17.20326518,0,0,60.211428129,0.5200680443,0.1536143927,0.8463856073,0.5306748466,0.0245398773,0.0810936052,0.9698795181,3
BK098600,3098600,-73.893875000,40.643432000,19339.973055,0.1403394256,0.1166347992,6.2955641455,0,0,50.364513164,0.6168595046,0.1905082815,0.8094917185,0.5437037037,0.0296296296,0.052734375,0.9498697917,3
BK098800,3098800,-73.898209000,40.642861000,19009.360765,0.1758162899,0.0839210155,18.771587325,0,0,100.1151324,0.873133044,0.3219080602,0.6780919398,0.6762360447,0.0063795853,0.1629361422,0.7949308756,3
BK099000,3099000,-73.898013000,40.638840000,10034.937888,0.1132075472,0.1003289474,19.409937888,0,0,77.639751553,0.9538357239,0.6074293676,0.3925706324,0.6076759062,0.0106609808,0.0896196003,0.774339136,3
BK099200,3099200,-73.901424000,40.636372000,12162.828368,0.0986078886,0.0275119617,28.170997958,0,0,63.384745405,0.2986568123,0.081268825,0.918731175,0.4477244772,0.012300123,0.0799073538,0.7805442965,3
BK099400,3099400,-73.903589000,40.634735000,11526.232114,0.1206896552,0.0999020568,17.033840563,0,0,124.9148308,0.33919351,0.0935499754,0.9064500246,0.4159192825,0.0414798206,0.1123152709,0.7724137931,3
BK099600,3099600,-73.907655000,40.633981000,20970.089887,0.1345755694,0.1182548794,10.8232722,0,0,64.939633199,0.803441998,0.2783256882,0.7216743118,0.4613807245,0.009569378,0.0887741935,0.8255483871,3
BK099800,3099800,-73.906555000,40.629297000,10581.29128,0.1088948787,0.0911949686,14.161257066,0,0,70.806285332,0.3541431279,0.0981738958,0.9018261042,0.4029069767,0.0122093023,0.0912740899,0.7690042827,3
BK100400,3100400,-73.904472000,40.631082000,20816.485675,0.1158515435,0.1067457376,21.661275416,0,0,72.204251386,0.0963657518,0.0247016074,0.9752983926,0.2926829268,0.0176619008,0.079778009,0.859174471,3
BK100600,3100600,-73.900485000,40.630796000,15919.125444,0.0704738761,0.067534581,12.853553043,0,0,44.987435652,0.1093227942,0.0281215183,0.9718784817,0.4432624113,0.0407801418,0.0916431167,0.706096084,3
BK100800,3100800,-73.897229000,40.633850000,14050.568698,0.0394299287,0.0633608815,26.699417953,0,0,60.073690394,0.7864281864,0.2689308471,0.7310691529,0.6201005025,0.0180904523,0.0731591449,0.7244655582,3
BK101000,3101000,-73.894544000,40.634579000,12412.078689,0.1160505381,0.0923076923,5.8081790778,0,0,92.930865244,0.6942916682,0.2235455138,0.7764544862,0.4672036824,0.0460299194,0.1366401497,0.67103416,3
BK101200,3101200,-73.894236000,40.640366000,13045.856798,0.0587074494,0.078313253,6.4360418343,0,0,45.05229284,0.1910654674,0.0502960606,0.9497039394,0.4813596491,0.0043859649,0.1238283177,0.7345831278,3
BK101400,3101400,-73.890331000,40.640205000,13939.556853,0.1717171717,0.1077065924,0,0,0,70.401802286,0.0168417798,0.0042283237,0.9957716763,0.4575026233,0.0472193075,0.0739210285,0.8943985308,3
